"EntrezID","Symbol","Description","P value"
"2677","GGCX","gamma-glutamyl carboxylase",0.000206075852740017
"5718","PSMD12","proteasome 26S subunit, non-ATPase 12",0.000206319312338277
"10193","RNF41","ring finger protein 41",0.000206977645702322
"37","ACADVL","acyl-CoA dehydrogenase, very long chain",0.000207211997153456
"123688","HYKK","hydroxylysine kinase",0.000207348869117774
"122616","C14orf79","chromosome 14 open reading frame 79",0.000207595751562151
"51729","WBP11","WW domain binding protein 11",0.000207781318139144
"6528","SLC5A5","solute carrier family 5 member 5",0.000208077087025971
"220","ALDH1A3","aldehyde dehydrogenase 1 family member A3",0.000208226442838577
"23413","NCS1","neuronal calcium sensor 1",0.000208327361218674
"2178","FANCE","Fanconi anemia complementation group E",0.000208365092431051
"51809","GALNT7","polypeptide N-acetylgalactosaminyltransferase 7",0.000208709642681049
"91012","CERS5","ceramide synthase 5",0.000208890052999289
"79755","ZNF750","zinc finger protein 750",0.000209646532367547
"55812","SPATA7","spermatogenesis associated 7",0.000209723317485144
"154043","CNKSR3","CNKSR family member 3",0.000209766036093684
"145483","FAM161B","family with sequence similarity 161 member B",0.000209964553225861
"51668","HSPB11","heat shock protein family B (small) member 11",0.000210147837785613
"55041","PLEKHB2","pleckstrin homology domain containing B2",0.000210614707408574
"55216","C11orf57","chromosome 11 open reading frame 57",0.000210668830813221
"6103","RPGR","retinitis pigmentosa GTPase regulator",0.000210688592197639
"4001","LMNB1","lamin B1",0.000210837148162168
"4126","MANBA","mannosidase beta",0.000210930915540031
"115106","HAUS1","HAUS augmin like complex subunit 1",0.000211552808148774
"3163","HMOX2","heme oxygenase 2",0.000211920303707647
"11143","KAT7","lysine acetyltransferase 7",0.000211934064756725
"147808","ZNF784","zinc finger protein 784",0.000212072034683208
"57212","TP73-AS1","TP73 antisense RNA 1",0.000212633401276086
"23411","SIRT1","sirtuin 1",0.000212663034466654
"64864","RFX7","regulatory factor X7",0.00021280954329117
"57143","ADCK1","aarF domain containing kinase 1",0.000213335388606462
"114801","TMEM200A","transmembrane protein 200A",0.00021344861068795
"8668","EIF3I","eukaryotic translation initiation factor 3 subunit I",0.000213670970403035
"7566","ZNF18","zinc finger protein 18",0.000213726390969615
"23204","ARL6IP1","ADP ribosylation factor like GTPase 6 interacting protein 1",0.000214279857820521
"51629","SLC25A39","solute carrier family 25 member 39",0.000214394965764031
"4919","ROR1","receptor tyrosine kinase like orphan receptor 1",0.000215291316685962
"145853","C15orf61","chromosome 15 open reading frame 61",0.000215631192550081
"84501","SPIRE2","spire type actin nucleation factor 2",0.000215710963367366
"100287932","TIMM23","translocase of inner mitochondrial membrane 23",0.000215762733251745
"6594","SMARCA1","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1",0.000215880412837377
"80205","CHD9","chromodomain helicase DNA binding protein 9",0.00021640667730094
"10195","ALG3","ALG3, alpha-1,3- mannosyltransferase",0.000216604997027248
"79155","TNIP2","TNFAIP3 interacting protein 2",0.000216841810471546
"10390","CEPT1","choline/ethanolamine phosphotransferase 1",0.0002183585951816
"57180","ACTR3B","ARP3 actin related protein 3 homolog B",0.000218620907330269
"100129029","PKP4-AS1","PKP4 antisense RNA 1",0.000219197698514195
"7504","XK","X-linked Kx blood group",0.000219806398866096
"7458","EIF4H","eukaryotic translation initiation factor 4H",0.000220218181871346
"57693","ZNF317","zinc finger protein 317",0.000220317697701589
"1657","DMXL1","Dmx like 1",0.000220746458731935
"11101","ATE1","arginyltransferase 1",0.000220988737208661
"51720","UIMC1","ubiquitin interaction motif containing 1",0.000221187917416099
"23443","SLC35A3","solute carrier family 35 member A3",0.000221268628905369
"171568","POLR3H","RNA polymerase III subunit H",0.000221357491158702
"158866","ZDHHC15","zinc finger DHHC-type containing 15",0.000221805400345665
"79018","GID4","GID complex subunit 4 homolog",0.000222064593937366
"4335","MNT","MAX network transcriptional repressor",0.000222178354814195
"217","ALDH2","aldehyde dehydrogenase 2 family (mitochondrial)",0.000222691158667798
"25979","DHRS7B","dehydrogenase/reductase 7B",0.000223352386430564
"65080","MRPL44","mitochondrial ribosomal protein L44",0.000223903795223857
"11218","DDX20","DEAD-box helicase 20",0.000223913810143417
"4036","LRP2","LDL receptor related protein 2",0.000223916671014179
"7419","VDAC3","voltage dependent anion channel 3",0.000224043665715268
"23167","EFR3A","EFR3 homolog A",0.00022430656374528
"55779","CFAP44","cilia and flagella associated protein 44",0.000224409757547561
"10157","AASS","aminoadipate-semialdehyde synthase",0.000224659294413287
"7022","TFAP2C","transcription factor AP-2 gamma",0.000225148590948576
"23251","KIAA1024","KIAA1024",0.00022561997999393
"339448","C1orf174","chromosome 1 open reading frame 174",0.000225710753503972
"79183","TTPAL","alpha tocopherol transfer protein like",0.000227117893995099
"80346","REEP4","receptor accessory protein 4",0.00022720556337652
"84131","CEP78","centrosomal protein 78",0.000227230726152716
"80862","ZNRD1ASP","zinc ribbon domain containing 1 antisense, pseudogene",0.000227553395555136
"91368","CDKN2AIPNL","CDKN2A interacting protein N-terminal like",0.000227813351781014
"10591","DNPH1","2'-deoxynucleoside 5'-phosphate N-hydrolase 1",0.000227959157727664
"6941","TCF19","transcription factor 19",0.000227960061884858
"116412","ZNF837","zinc finger protein 837",0.000228353560698058
"57489","ODF2L","outer dense fiber of sperm tails 2 like",0.000228664415220181
"10025","MED16","mediator complex subunit 16",0.000228914555820303
"9706","ULK2","unc-51 like autophagy activating kinase 2",0.000229231922261208
"51099","ABHD5","abhydrolase domain containing 5",0.000229234952446422
"375449","MAST4","microtubule associated serine/threonine kinase family member 4",0.00022931691129946
"8878","SQSTM1","sequestosome 1",0.00022975804167813
"284338","PRR19","proline rich 19",0.00023003935247401
"977","CD151","CD151 molecule (Raph blood group)",0.00023027920849561
"387032","ZKSCAN4","zinc finger with KRAB and SCAN domains 4",0.000231009176481778
"2671","GFER","growth factor, augmenter of liver regeneration",0.000231721410455354
"3312","HSPA8","heat shock protein family A (Hsp70) member 8",0.00023208178758849
"647087","C7orf73","chromosome 7 open reading frame 73",0.000232414598155484
"23272","FAM208A","family with sequence similarity 208 member A",0.000233260845341254
"81624","DIAPH3","diaphanous related formin 3",0.000233624537443466
"1364","CLDN4","claudin 4",0.000233783564842271
"80726","KIAA1683","KIAA1683",0.000233811223169456
"57558","USP35","ubiquitin specific peptidase 35",0.000233917395410677
"9801","MRPL19","mitochondrial ribosomal protein L19",0.000234224905884206
"4758","NEU1","neuraminidase 1",0.000234353191211012
"29092","LINC00339","long intergenic non-protein coding RNA 339",0.00023496114497279
"10245","TIMM17B","translocase of inner mitochondrial membrane 17B",0.000235164893311435
"389816","LRRC26","leucine rich repeat containing 26",0.000235402181819389
"746","TMEM258","transmembrane protein 258",0.000235404622479507
"4541","MT-ND6","mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 6",0.000235869749684259
"10233","LRRC23","leucine rich repeat containing 23",0.00023591831392511
"83543","AIF1L","allograft inflammatory factor 1 like",0.000236418436077246
"100128569","C19orf71","chromosome 19 open reading frame 71",0.000236526715404528
"55850","USE1","unconventional SNARE in the ER 1",0.000236881709050896
"26233","FBXL6","F-box and leucine rich repeat protein 6",0.000236927803772491
"3006","HIST1H1C","histone cluster 1 H1 family member c",0.000237445437505812
"126695","KDF1","keratinocyte differentiation factor 1",0.000238419450718563
"9753","ZSCAN12","zinc finger and SCAN domain containing 12",0.000238464030347885
"284131","ENDOV","endonuclease V",0.000239078241858204
"56704","JPH1","junctophilin 1",0.000239370415021645
"84759","PCGF1","polycomb group ring finger 1",0.000239405004308857
"54101","RIPK4","receptor interacting serine/threonine kinase 4",0.000239564273325277
"91582","RPS19BP1","ribosomal protein S19 binding protein 1",0.000239611849217503
"54893","MTMR10","myotubularin related protein 10",0.000240283107692085
"439931","THAP7-AS1","THAP7 antisense RNA 1",0.000240545682509641
"643836","ZFP62","ZFP62 zinc finger protein",0.00024076108350557
"388559","ZNF888","zinc finger protein 888",0.00024079999817439
"92359","CRB3","crumbs 3, cell polarity complex component",0.000241089167080766
"169841","ZNF169","zinc finger protein 169",0.000241137292176896
"80206","FHOD3","formin homology 2 domain containing 3",0.000241356950081317
"8861","LDB1","LIM domain binding 1",0.000241675099619476
"388564","TMEM238","transmembrane protein 238",0.000242378006027444
"5859","QARS","glutaminyl-tRNA synthetase",0.00024254324019457
"9352","TXNL1","thioredoxin like 1",0.000242555329767358
"23063","WAPL","WAPL cohesin release factor",0.000242730859538076
"10478","SLC25A17","solute carrier family 25 member 17",0.000243174434145565
"57580","PREX1","phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 1",0.000243220534537514
"9205","ZMYM5","zinc finger MYM-type containing 5",0.000243562600471314
"55760","DHX32","DEAH-box helicase 32 (putative)",0.000243840769468262
"11258","DCTN3","dynactin subunit 3",0.000244098605650223
"56977","STOX2","storkhead box 2",0.000244981224744811
"2104","ESRRG","estrogen related receptor gamma",0.000245013694749163
"171392","ZNF675","zinc finger protein 675",0.00024535212788579
"93323","HAUS8","HAUS augmin like complex subunit 8",0.000246490021984624
"51200","CPA4","carboxypeptidase A4",0.000246625446410187
"51324","SPG21","SPG21, maspardin",0.00024694433480843
"57692","MAGEE1","MAGE family member E1",0.000247112958252638
"51390","AIG1","androgen induced 1",0.000247238499578639
"80324","PUS1","pseudouridylate synthase 1",0.000248518712213874
"79863","RBFA","ribosome binding factor A (putative)",0.000248598301269443
"79918","SETD6","SET domain containing 6",0.000249008529829009
"84085","FBXO30","F-box protein 30",0.0002493646476045
"283267","LINC00294","long intergenic non-protein coding RNA 294",0.000250285354892466
"23517","SKIV2L2","Ski2 like RNA helicase 2",0.000250472438264704
"165918","RNF168","ring finger protein 168",0.000250489986333147
"64779","MTHFSD","methenyltetrahydrofolate synthetase domain containing",0.000251050809523923
"9618","TRAF4","TNF receptor associated factor 4",0.000251348008597496
"1832","DSP","desmoplakin",0.000251613795410499
"80254","CEP63","centrosomal protein 63",0.000251742816418377
"4772","NFATC1","nuclear factor of activated T-cells 1",0.000251782680606105
"5204","PFDN5","prefoldin subunit 5",0.000252676070002789
"254042","METAP1D","methionyl aminopeptidase type 1D, mitochondrial",0.00025279728110994
"2737","GLI3","GLI family zinc finger 3",0.000253566805990646
"375444","C5orf34","chromosome 5 open reading frame 34",0.000253597252428017
"150372","NFAM1","NFAT activating protein with ITAM motif 1",0.000253610689713524
"79149","ZSCAN5A","zinc finger and SCAN domain containing 5A",0.000254378187726223
"88455","ANKRD13A","ankyrin repeat domain 13A",0.000254531285308834
"100131726","FAM83A-AS1","FAM83A antisense RNA 1",0.000254673575044162
"153222","CREBRF","CREB3 regulatory factor",0.000254969696360297
"29890","RBM15B","RNA binding motif protein 15B",0.000255053016387397
"8030","CCDC6","coiled-coil domain containing 6",0.000255089350949089
"79788","ZNF665","zinc finger protein 665",0.000255591677791323
"27134","TJP3","tight junction protein 3",0.000255724021928305
"84975","MFSD5","major facilitator superfamily domain containing 5",0.000255975811943809
"79609","VCPKMT","valosin containing protein lysine methyltransferase",0.000256024990433756
"5631","PRPS1","phosphoribosyl pyrophosphate synthetase 1",0.000256052703949128
"23286","WWC1","WW and C2 domain containing 1",0.000256824292776958
"63899","NSUN3","NOP2/Sun RNA methyltransferase family member 3",0.000256869989979203
"55650","PIGV","phosphatidylinositol glycan anchor biosynthesis class V",0.000256892848726764
"23560","GTPBP4","GTP binding protein 4",0.000256894995645629
"10001","MED6","mediator complex subunit 6",0.000256993559677232
"10521","DDX17","DEAD-box helicase 17",0.000257520108298381
"10241","CALCOCO2","calcium binding and coiled-coil domain 2",0.000257924636662077
"90576","ZNF799","zinc finger protein 799",0.000257932217603063
"64777","RMND5B","required for meiotic nuclear division 5 homolog B",0.000257990632534177
"23107","MRPS27","mitochondrial ribosomal protein S27",0.000258192560206871
"8662","EIF3B","eukaryotic translation initiation factor 3 subunit B",0.000258466698287441
"285989","ZNF789","zinc finger protein 789",0.000258548162861194
"290","ANPEP","alanyl aminopeptidase, membrane",0.000258629936411237
"201475","RAB12","RAB12, member RAS oncogene family",0.000258693600705295
"3708","ITPR1","inositol 1,4,5-trisphosphate receptor type 1",0.000259014422363868
"64386","MMP25","matrix metallopeptidase 25",0.000259345407921163
"84948","TIGD5","tigger transposable element derived 5",0.000260056668257236
"285521","COX18","COX18, cytochrome c oxidase assembly factor",0.000260069556432652
"2185","PTK2B","protein tyrosine kinase 2 beta",0.00026076985185286
"6338","SCNN1B","sodium channel epithelial 1 beta subunit",0.000261458533443615
"26013","L3MBTL1","L3MBTL1, histone methyl-lysine binding protein",0.000261703501837629
"81542","TMX1","thioredoxin related transmembrane protein 1",0.000262719945873569
"11154","AP4S1","adaptor related protein complex 4 sigma 1 subunit",0.000263881999209237
"9584","RBM39","RNA binding motif protein 39",0.000264153037071502
"9550","ATP6V1G1","ATPase H+ transporting V1 subunit G1",0.000264617635710507
"144501","KRT80","keratin 80",0.000264864100035567
"467","ATF3","activating transcription factor 3",0.000265047962415554
"23043","TNIK","TRAF2 and NCK interacting kinase",0.000265206172234578
"115752","DIS3L","DIS3 like exosome 3'-5' exoribonuclease",0.000265268889633963
"115416","MALSU1","mitochondrial assembly of ribosomal large subunit 1",0.000265518325911485
"29800","ZDHHC1","zinc finger DHHC-type containing 1",0.000265760550770544
"79823","CAMKMT","calmodulin-lysine N-methyltransferase",0.00026671240992826
"116064","LRRC58","leucine rich repeat containing 58",0.000268741599863009
"5264","PHYH","phytanoyl-CoA 2-hydroxylase",0.000268857623724417
"55471","NDUFAF7","NADH:ubiquinone oxidoreductase complex assembly factor 7",0.000269702755497203
"26873","OPLAH","5-oxoprolinase (ATP-hydrolysing)",0.000269913296560675
"284439","SLC25A42","solute carrier family 25 member 42",0.000270343900930392
"8443","GNPAT","glyceronephosphate O-acyltransferase",0.000270905098872509
"114044","MCM3AP-AS1","MCM3AP antisense RNA 1",0.000271280426889731
"435","ASL","argininosuccinate lyase",0.000271291441216182
"54959","ODAM","odontogenic, ameloblast asssociated",0.000271316888142081
"8706","B3GALNT1","beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group)",0.000271422132800736
"10169","SERF2","small EDRK-rich factor 2",0.000271750258218129
"10673","TNFSF13B","TNF superfamily member 13b",0.000272031863516098
"79364","ZXDC","ZXD family zinc finger C",0.000272275534731636
"207063","DHRSX","dehydrogenase/reductase X-linked",0.000272805701102552
"9077","DIRAS3","DIRAS family GTPase 3",0.000273190861550088
"9650","MTFR1","mitochondrial fission regulator 1",0.000273276446451032
"9820","CUL7","cullin 7",0.000273423046305288
"1773","DNASE1","deoxyribonuclease 1",0.000274003721169258
"8417","STX7","syntaxin 7",0.000274667618017421
"55500","ETNK1","ethanolamine kinase 1",0.000274713546186023
"1347","COX7A2","cytochrome c oxidase subunit 7A2",0.000275048057403193
"22978","NT5C2","5'-nucleotidase, cytosolic II",0.000275317197083957
"11183","MAP4K5","mitogen-activated protein kinase kinase kinase kinase 5",0.000275801806024933
"25847","ANAPC13","anaphase promoting complex subunit 13",0.000275916722428327
"607","BCL9","B-cell CLL/lymphoma 9",0.000276060515215448
"3017","HIST1H2BD","histone cluster 1 H2B family member d",0.000276289320179979
"351","APP","amyloid beta precursor protein",0.000276573238188416
"25974","MMACHC","methylmalonic aciduria (cobalamin deficiency) cblC type, with homocystinuria",0.000276654977481527
"1655","DDX5","DEAD-box helicase 5",0.000276687128887843
"598","BCL2L1","BCL2 like 1",0.000277218745653451
"79177","ZNF576","zinc finger protein 576",0.00027734876990837
"4927","NUP88","nucleoporin 88",0.000277510021549632
"374875","HSD11B1L","hydroxysteroid 11-beta dehydrogenase 1 like",0.000277524161894083
"8621","CDK13","cyclin dependent kinase 13",0.000277912043654016
"4713","NDUFB7","NADH:ubiquinone oxidoreductase subunit B7",0.000278033299099034
"283933","ZNF843","zinc finger protein 843",0.000280403468498669
"9711","RUBCN","RUN and cysteine rich domain containing beclin 1 interacting protein",0.000280917361864641
"5141","PDE4A","phosphodiesterase 4A",0.000281909528669022
"140733","MACROD2","MACRO domain containing 2",0.000282289009972736
"2521","FUS","FUS RNA binding protein",0.000282530271211612
"51428","DDX41","DEAD-box helicase 41",0.000282949806471144
"80271","ITPKC","inositol-trisphosphate 3-kinase C",0.000283491173682648
"93343","MVB12A","multivesicular body subunit 12A",0.000283752908360357
"150368","FAM109B","family with sequence similarity 109 member B",0.000284290202753446
"390595","UBAP1L","ubiquitin associated protein 1 like",0.000284305567962551
"219333","USP12","ubiquitin specific peptidase 12",0.000284442472971991
"152579","SCFD2","sec1 family domain containing 2",0.000284611734020057
"222658","KCTD20","potassium channel tetramerization domain containing 20",0.000285034177747612
"11035","RIPK3","receptor interacting serine/threonine kinase 3",0.00028522562701494
"3725","JUN","Jun proto-oncogene, AP-1 transcription factor subunit",0.000285619089619105
"203523","ZNF449","zinc finger protein 449",0.000285625700148895
"55565","ZNF821","zinc finger protein 821",0.000285840760987588
"8859","STK19","serine/threonine kinase 19",0.000286218232837365
"23673","STX12","syntaxin 12",0.0002866268775783
"6018","RLF","rearranged L-myc fusion",0.000287285417180261
"729830","FAM160A1","family with sequence similarity 160 member A1",0.000287342176270133
"388228","SBK1","SH3 domain binding kinase 1",0.000288032481701617
"7408","VASP","vasodilator stimulated phosphoprotein",0.000288219611306317
"220729","AC132008.2","NULL",0.000288286573517205
"23469","PHF3","PHD finger protein 3",0.000288563304565503
"9108","MTMR7","myotubularin related protein 7",0.000289136513912158
"89782","LMLN","leishmanolysin like peptidase",0.00028930134496874
"1762","DMWD","DM1 locus, WD repeat containing",0.000289968419060704
"11226","GALNT6","polypeptide N-acetylgalactosaminyltransferase 6",0.000290026976077939
"64745","METTL17","methyltransferase like 17",0.000290027681073113
"9649","RALGPS1","Ral GEF with PH domain and SH3 binding motif 1",0.000290269765661599
"3880","KRT19","keratin 19",0.000291080248461917
"201562","HACD2","3-hydroxyacyl-CoA dehydratase 2",0.000291163809792216
"84617","TUBB6","tubulin beta 6 class V",0.000291238246828307
"10869","USP19","ubiquitin specific peptidase 19",0.000291273561125571
"1155","TBCB","tubulin folding cofactor B",0.000291502089255991
"23616","SH3BP1","SH3 domain binding protein 1",0.0002915182248584
"10075","HUWE1","HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase",0.000291854680509296
"101929243","AL451165.2","NULL",0.000292461992829951
"26020","LRP10","LDL receptor related protein 10",0.00029247700627022
"5189","PEX1","peroxisomal biogenesis factor 1",0.000292701236622284
"22838","RNF44","ring finger protein 44",0.000293509848591889
"55701","ARHGEF40","Rho guanine nucleotide exchange factor 40",0.00029364109741159
"65260","COA7","cytochrome c oxidase assembly factor 7 (putative)",0.000294839375904798
"85406","DNAJC14","DnaJ heat shock protein family (Hsp40) member C14",0.000294975133158792
"57720","GPR107","G protein-coupled receptor 107",0.000295256983148695
"353116","RILPL1","Rab interacting lysosomal protein like 1",0.000295295081322755
"54954","FAM120C","family with sequence similarity 120C",0.000295408046310008
"134147","CMBL","carboxymethylenebutenolidase homolog",0.000295521714551716
"9842","PLEKHM1","pleckstrin homology and RUN domain containing M1",0.000296061121998425
"3267","AGFG1","ArfGAP with FG repeats 1",0.000296129687199276
"23400","ATP13A2","ATPase 13A2",0.000296130141882678
"9847","C2CD5","C2 calcium dependent domain containing 5",0.000296612401202268
"10309","CCNO","cyclin O",0.00029668701083041
"10472","ZBTB18","zinc finger and BTB domain containing 18",0.000297131391304051
"58526","MID1IP1","MID1 interacting protein 1",0.000298050850517928
"114883","OSBPL9","oxysterol binding protein like 9",0.000298509657553847
"261729","STEAP2","STEAP2 metalloreductase",0.000298514376303238
"347734","SLC35B2","solute carrier family 35 member B2",0.000298592183064939
"4833","NME4","NME/NM23 nucleoside diphosphate kinase 4",0.000298861634763226
"5297","PI4KA","phosphatidylinositol 4-kinase alpha",0.000299239254115014
"23399","CTDNEP1","CTD nuclear envelope phosphatase 1",0.000299714901950132
"1468","SLC25A10","solute carrier family 25 member 10",0.000300039994501455
"63977","PRDM15","PR/SET domain 15",0.00030042619638726
"389658","ALKAL1","ALK and LTK ligand 1",0.000300763879255261
"53918","PELO","pelota mRNA surveillance and ribosome rescue factor",0.000300908466102312
"9255","AIMP1","aminoacyl tRNA synthetase complex interacting multifunctional protein 1",0.000301098776056108
"25902","MTHFD1L","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like",0.000302288217834623
"3032","HADHB","hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), beta subunit",0.00030264574537342
"54539","NDUFB11","NADH:ubiquinone oxidoreductase subunit B11",0.000303424886761716
"10460","TACC3","transforming acidic coiled-coil containing protein 3",0.00030405597939076
"9441","MED26","mediator complex subunit 26",0.000304075259578207
"171023","ASXL1","additional sex combs like 1, transcriptional regulator",0.000304531489063065
"5934","RBL2","RB transcriptional corepressor like 2",0.000305317236884317
"7089","TLE2","transducin like enhancer of split 2",0.000305862734520712
"10529","NEBL","nebulette",0.000307338015352654
"254427","PROSER2","proline and serine rich 2",0.000307586680473815
"7626","ZNF75D","zinc finger protein 75D",0.000308025209143636
"54930","HAUS4","HAUS augmin like complex subunit 4",0.000308175111436659
"9991","PTBP3","polypyrimidine tract binding protein 3",0.000308401838054584
"2783","GNB2","G protein subunit beta 2",0.000308621985474877
"23293","SMG6","SMG6, nonsense mediated mRNA decay factor",0.000308919380963113
"9540","TP53I3","tumor protein p53 inducible protein 3",0.000309114383173381
"60490","PPCDC","phosphopantothenoylcysteine decarboxylase",0.000309473573169461
"7779","SLC30A1","solute carrier family 30 member 1",0.000310020064780869
"100134259","LINC01119","long intergenic non-protein coding RNA 1119",0.000310071857832828
"474170","LRRC37A2","leucine rich repeat containing 37 member A2",0.000311399231131215
"6510","SLC1A5","solute carrier family 1 member 5",0.000311636669820592
"80173","IFT74","intraflagellar transport 74",0.000311645244751135
"468","ATF4","activating transcription factor 4",0.000311673809609836
"2634","GBP2","guanylate binding protein 2",0.000312989344097292
"1387","CREBBP","CREB binding protein",0.000313316625645044
"22909","FAN1","FANCD2 and FANCI associated nuclease 1",0.000313952930673933
"57099","AVEN","apoptosis and caspase activation inhibitor",0.000314240994055082
"64149","C17orf75","chromosome 17 open reading frame 75",0.000314981723084529
"55178","MRM3","mitochondrial rRNA methyltransferase 3",0.000315939184171832
"57643","ZSWIM5","zinc finger SWIM-type containing 5",0.000315953154386373
"4836","NMT1","N-myristoyltransferase 1",0.000316090778059608
"653464","SRGAP2C","SLIT-ROBO Rho GTPase activating protein 2C",0.00031639735597
"160335","TMTC2","transmembrane and tetratricopeptide repeat containing 2",0.000316594399765391
"9871","SEC24D","SEC24 homolog D, COPII coat complex component",0.00031685375434265
"168544","ZNF467","zinc finger protein 467",0.000317977733636621
"92255","LMBRD2","LMBR1 domain containing 2",0.000318083331905861
"55615","PRR5","proline rich 5",0.00031823267468567
"29901","SAC3D1","SAC3 domain containing 1",0.000319489922947058
"105373958","AC104667.2","NULL",0.000319500774965453
"4363","ABCC1","ATP binding cassette subfamily C member 1",0.000319692222582102
"10489","LRRC41","leucine rich repeat containing 41",0.000319813173442984
"2984","GUCY2C","guanylate cyclase 2C",0.000319898887742087
"8089","YEATS4","YEATS domain containing 4",0.000320153385124256
"26289","AK5","adenylate kinase 5",0.000321141199010055
"441461","STX17-AS1","STX17 antisense RNA 1",0.00032141486763182
"100506881","MKLN1-AS","MKLN1 antisense RNA",0.000321455898917744
"3875","KRT18","keratin 18",0.000321954012986181
"10943","MSL3","MSL complex subunit 3",0.000322171411313188
"84239","ATP13A4","ATPase 13A4",0.000322829787134715
"728730","AC007388.1","NULL",0.000323105768321175
"9413","FAM189A2","family with sequence similarity 189 member A2",0.000323108028872476
"2531","KDSR","3-ketodihydrosphingosine reductase",0.000323330428338098
"79156","PLEKHF1","pleckstrin homology and FYVE domain containing 1",0.000323500589087922
"4297","KMT2A","lysine methyltransferase 2A",0.000324780165707361
"24145","PANX1","pannexin 1",0.000325245263130158
"92292","GLYATL1","glycine-N-acyltransferase like 1",0.000325712512047049
"9367","RAB9A","RAB9A, member RAS oncogene family",0.000325962303897809
"8741","TNFSF13","TNF superfamily member 13",0.000326040160085528
"201229","LYRM9","LYR motif containing 9",0.000326058984039257
"900","CCNG1","cyclin G1",0.000326797160733694
"400618","SOX9-AS1","SOX9 antisense RNA 1",0.000326976651948252
"5653","KLK6","kallikrein related peptidase 6",0.000327228392170253
"55257","MRGBP","MRG domain binding protein",0.00032881165814902
"6942","TCF20","transcription factor 20",0.000329330775578729
"201255","LRRC45","leucine rich repeat containing 45",0.000330221109176687
"7297","TYK2","tyrosine kinase 2",0.000330353936930927
"2593","GAMT","guanidinoacetate N-methyltransferase",0.000330428816838757
"9750","RIPOR2","RHO family interacting cell polarization regulator 2",0.000330493992633407
"8420","SNHG3","small nucleolar RNA host gene 3",0.000331212967120464
"79726","WDR59","WD repeat domain 59",0.000332495267718613
"9230","RAB11B","RAB11B, member RAS oncogene family",0.000332945888621095
"51142","CHCHD2","coiled-coil-helix-coiled-coil-helix domain containing 2",0.000333581369441616
"3081","HGD","homogentisate 1,2-dioxygenase",0.000333689519830926
"643733","AP002004.1","NULL",0.0003339499461954
"27089","UQCRQ","ubiquinol-cytochrome c reductase complex III subunit VII",0.000334128491928487
"55698","RADIL","Rap associating with DIL domain",0.000334679062132581
"114609","TIRAP","TIR domain containing adaptor protein",0.000334690788727721
"56931","DUS3L","dihydrouridine synthase 3 like",0.000334716683060066
"54985","HCFC1R1","host cell factor C1 regulator 1",0.000334788548818965
"116844","LRG1","leucine rich alpha-2-glycoprotein 1",0.000335521494678304
"2935","GSPT1","G1 to S phase transition 1",0.000335726215296095
"1122","CHML","CHM like, Rab escort protein 2",0.000335942335314643
"100128731","OST4","oligosaccharyltransferase complex subunit 4, non-catalytic",0.00033601562725738
"146712","B3GNTL1","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase like 1",0.000336021723079671
"127544","RNF19B","ring finger protein 19B",0.000336138302693856
"10791","VAMP5","vesicle associated membrane protein 5",0.000337564099849974
"6415","SELENOW","selenoprotein W",0.00033827927451191
"23244","PDS5A","PDS5 cohesin associated factor A",0.000338811971176911
"389015","SLC9A4","solute carrier family 9 member A4",0.000339804143530964
"23268","DNMBP","dynamin binding protein",0.000339925194755342
"11073","TOPBP1","topoisomerase (DNA) II binding protein 1",0.000339992437893955
"79892","MCMBP","minichromosome maintenance complex binding protein",0.000340372558038537
"2740","GLP1R","glucagon like peptide 1 receptor",0.000340696208197544
"6598","SMARCB1","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1",0.000340941493048641
"79882","ZC3H14","zinc finger CCCH-type containing 14",0.000341383136040152
"5537","PPP6C","protein phosphatase 6 catalytic subunit",0.000341615280135654
"23332","CLASP1","cytoplasmic linker associated protein 1",0.000341745932098458
"120863","DEPDC4","DEP domain containing 4",0.000341950898854471
"203069","R3HCC1","R3H domain and coiled-coil containing 1",0.000342359492915167
"2987","GUK1","guanylate kinase 1",0.000342384940123841
"51300","TIMMDC1","translocase of inner mitochondrial membrane domain containing 1",0.000342558254297076
"830","CAPZA2","capping actin protein of muscle Z-line alpha subunit 2",0.000342827588606598
"3949","LDLR","low density lipoprotein receptor",0.000343025908189576
"91683","SYT12","synaptotagmin 12",0.000343619526230299
"1212","CLTB","clathrin light chain B",0.00034391825824942
"230","ALDOC","aldolase, fructose-bisphosphate C",0.000344216555159038
"8528","DDO","D-aspartate oxidase",0.000344468683059596
"51191","HERC5","HECT and RLD domain containing E3 ubiquitin protein ligase 5",0.000345475775842874
"1373","CPS1","carbamoyl-phosphate synthase 1",0.000345664283774139
"136051","ZNF786","zinc finger protein 786",0.000345939802619766
