"EntrezID","Symbol","Description","P value"
"643180","CCT6P3","chaperonin containing TCP1 subunit 6 pseudogene 3",0.00180351067262408
"154796","AMOT","angiomotin",0.00180455816063607
"147646","C19orf84","chromosome 19 open reading frame 84",0.00180619651757064
"664","BNIP3","BCL2 interacting protein 3",0.00180696612993714
"80013","MINDY3","MINDY lysine 48 deubiquitinase 3",0.00180746215647087
"200197","TMEM51-AS1","TMEM51 antisense RNA 1",0.00180911254044647
"27112","FAM155B","family with sequence similarity 155 member B",0.00180922407298334
"372","ARCN1","archain 1",0.00180968542802851
"124975","GGT6","gamma-glutamyltransferase 6",0.00181002758195681
"115752","DIS3L","DIS3 like exosome 3'-5' exoribonuclease",0.00181003772624133
"415117","STX19","syntaxin 19",0.00181317749951704
"151449","GDF7","growth differentiation factor 7",0.00181443978939022
"10982","MAPRE2","microtubule associated protein RP/EB family member 2",0.00181501190081002
"10544","PROCR","protein C receptor",0.00181566708220382
"2122","MECOM","MDS1 and EVI1 complex locus",0.00181737561041839
"10161","LPAR6","lysophosphatidic acid receptor 6",0.00181933527710754
"997","CDC34","cell division cycle 34",0.00182187584598514
"644974","ALG1L2","ALG1, chitobiosyldiphosphodolichol beta-mannosyltransferase like 2",0.00182425189213919
"9180","OSMR","oncostatin M receptor",0.00182487669217601
"54329","GPR85","G protein-coupled receptor 85",0.00182570497845469
"283212","KLHL35","kelch like family member 35",0.00182882765229486
"199704","ZNF585A","zinc finger protein 585A",0.00182891713735878
"6210","RPS15A","ribosomal protein S15a",0.00182996012598424
"286204","CRB2","crumbs 2, cell polarity complex component",0.00183012147969497
"84964","ALKBH6","alkB homolog 6",0.00183188754132912
"9249","DHRS3","dehydrogenase/reductase 3",0.00183348125638993
"84502","JPH4","junctophilin 4",0.00183383598817688
"678","ZFP36L2","ZFP36 ring finger protein like 2",0.00183660539959052
"10459","MAD2L2","mitotic arrest deficient 2 like 2",0.00183683140021929
"8819","SAP30","Sin3A associated protein 30",0.00183700336083292
"55769","ZNF83","zinc finger protein 83",0.00183780872625428
"8892","EIF2B2","eukaryotic translation initiation factor 2B subunit beta",0.00183876888208101
"9422","ZNF264","zinc finger protein 264",0.00183909182159958
"1984","EIF5A","eukaryotic translation initiation factor 5A",0.0018392049593281
"8476","CDC42BPA","CDC42 binding protein kinase alpha",0.00184023374432019
"54799","MBTD1","mbt domain containing 1",0.00184099069988997
"158401","C9orf84","chromosome 9 open reading frame 84",0.00184199421795628
"6643","SNX2","sorting nexin 2",0.00184199610912916
"10970","CKAP4","cytoskeleton associated protein 4",0.00184230339936153
"7465","WEE1","WEE1 G2 checkpoint kinase",0.00184346884554454
"51398","WDR83OS","WD repeat domain 83 opposite strand",0.00184411208120827
"689","BTF3","basic transcription factor 3",0.0018463453155525
"23505","TMEM131","transmembrane protein 131",0.00184672000753661
"4795","NFKBIL1","NFKB inhibitor like 1",0.00184702582996299
"118430","MUCL1","mucin like 1",0.00184746789326651
"6725","SRMS","src-related kinase lacking C-terminal regulatory tyrosine and N-terminal myristylation sites",0.00184781614254681
"113612","CYP2U1","cytochrome P450 family 2 subfamily U member 1",0.00185020050008822
"8861","LDB1","LIM domain binding 1",0.00185085150093722
"327","APEH","acylaminoacyl-peptide hydrolase",0.00185127190139367
"572","BAD","BCL2 associated agonist of cell death",0.00185130653197718
"23774","BRD1","bromodomain containing 1",0.00185174026745205
"149297","FAM78B","family with sequence similarity 78 member B",0.00185210452961115
"1951","CELSR3","cadherin EGF LAG seven-pass G-type receptor 3",0.00185237825374163
"1154","CISH","cytokine inducible SH2 containing protein",0.00185336357753685
"51267","CLEC1A","C-type lectin domain family 1 member A",0.00185379615597259
"10591","DNPH1","2'-deoxynucleoside 5'-phosphate N-hydrolase 1",0.00185385557158368
"728927","ZNF736","zinc finger protein 736",0.00185413893935316
"3577","CXCR1","C-X-C motif chemokine receptor 1",0.00185437165880709
"10328","EMC8","ER membrane protein complex subunit 8",0.00185459060992132
"1854","DUT","deoxyuridine triphosphatase",0.00185480916856373
"10352","WARS2","tryptophanyl tRNA synthetase 2, mitochondrial",0.00185491365598223
"25891","PAMR1","peptidase domain containing associated with muscle regeneration 1",0.00185877347650054
"51097","SCCPDH","saccharopine dehydrogenase (putative)",0.00185961745728269
"135152","B3GAT2","beta-1,3-glucuronyltransferase 2",0.00185998663565357
"692205","SNORD89","small nucleolar RNA, C/D box 89",0.00185999401742298
"654321","SNORA75","small nucleolar RNA, H/ACA box 75",0.0018600644112422
"10326","SIRPB1","signal regulatory protein beta 1",0.00186077239824423
"51691","LSM8","LSM8 homolog, U6 small nuclear RNA associated",0.00186131502493869
"57562","CEP126","centrosomal protein 126",0.00186253123284752
"83992","CTTNBP2","cortactin binding protein 2",0.0018630301175242
"56672","AKIP1","A-kinase interacting protein 1",0.00186529618823528
"7113","TMPRSS2","transmembrane protease, serine 2",0.00186632754698557
"29094","LGALSL","galectin like",0.00186647516734129
"121355","GTSF1","gametocyte specific factor 1",0.00186731889892444
"5496","PPM1G","protein phosphatase, Mg2+/Mn2+ dependent 1G",0.0018750135049963
"23101","MCF2L2","MCF.2 cell line derived transforming sequence-like 2",0.0018769075409506
"102723373","AC007342.4","NULL",0.00187822538145332
"79047","KCTD15","potassium channel tetramerization domain containing 15",0.00187872764933084
"1123","CHN1","chimerin 1",0.00187969970330948
"57511","COG6","component of oligomeric golgi complex 6",0.0018804806559809
"22918","CD93","CD93 molecule",0.00188248999401508
"79589","RNF128","ring finger protein 128, E3 ubiquitin protein ligase",0.00188254485142081
"3679","ITGA7","integrin subunit alpha 7",0.00188475123918241
"283987","HID1","HID1 domain containing",0.0018852089554009
"7171","TPM4","tropomyosin 4",0.00188619728867756
"1053","CEBPE","CCAAT/enhancer binding protein epsilon",0.00188696050850634
"57402","S100A14","S100 calcium binding protein A14",0.00188725336387952
"4312","MMP1","matrix metallopeptidase 1",0.00188740007245636
"2567","GABRG3","gamma-aminobutyric acid type A receptor gamma3 subunit",0.00188849037379502
"727677","CASC8","cancer susceptibility 8 (non-protein coding)",0.00188870756624393
"118881","COMTD1","catechol-O-methyltransferase domain containing 1",0.00188991883542855
"54935","DUSP23","dual specificity phosphatase 23",0.00189036318513702
"2204","FCAR","Fc fragment of IgA receptor",0.00189227336737507
"10158","PDZK1IP1","PDZK1 interacting protein 1",0.0018934749067463
"2999","GZMH","granzyme H",0.00189537046944177
"348","APOE","apolipoprotein E",0.00189740149661999
"26355","FAM162A","family with sequence similarity 162 member A",0.00189805646975671
"9289","ADGRG1","adhesion G protein-coupled receptor G1",0.00190078440995767
"152518","NFXL1","nuclear transcription factor, X-box binding like 1",0.00190296496323372
"55835","CENPJ","centromere protein J",0.00190648497943302
"8915","BCL10","B-cell CLL/lymphoma 10",0.00190692412246452
"5552","SRGN","serglycin",0.00190868658583132
"100130950","AC087500.1","NULL",0.00190991676118002
"10131","TRAP1","TNF receptor associated protein 1",0.0019104007337909
"345462","ZNF879","zinc finger protein 879",0.001911046501478
"1643","DDB2","damage specific DNA binding protein 2",0.00191126078867776
"129787","TMEM18","transmembrane protein 18",0.00191546384140429
"125919","ZNF543","zinc finger protein 543",0.00191568089007732
"134147","CMBL","carboxymethylenebutenolidase homolog",0.0019157691829389
"441376","AARD","alanine and arginine rich domain containing protein",0.00191660467894983
"79958","DENND1C","DENN domain containing 1C",0.00191754005903078
"93624","TADA2B","transcriptional adaptor 2B",0.00191784753030988
"255743","NPNT","nephronectin",0.00191846879493229
"134265","AFAP1L1","actin filament associated protein 1 like 1",0.00191953046373783
"11183","MAP4K5","mitogen-activated protein kinase kinase kinase kinase 5",0.00191991225571853
"57795","BRINP2","BMP/retinoic acid inducible neural specific 2",0.0019205531357781
"1789","DNMT3B","DNA methyltransferase 3 beta",0.00192115780996738
"9564","BCAR1","BCAR1, Cas family scaffolding protein",0.00192290520885174
"55210","ATAD3A","ATPase family, AAA domain containing 3A",0.00192514185065484
"26235","FBXL4","F-box and leucine rich repeat protein 4",0.0019252030256558
"6542","SLC7A2","solute carrier family 7 member 2",0.00192755964385705
"25940","FAM98A","family with sequence similarity 98 member A",0.0019293669633369
"29801","ZDHHC8","zinc finger DHHC-type containing 8",0.00192958339182936
"55257","MRGBP","MRG domain binding protein",0.001936499644275
"23266","ADGRL2","adhesion G protein-coupled receptor L2",0.00193765398214785
"641467","TSC22D1-AS1","TSC22D1 antisense RNA 1",0.00193781755880928
"10045","SH2D3A","SH2 domain containing 3A",0.00193836950535409
"4913","NTHL1","nth like DNA glycosylase 1",0.00193953847713058
"221955","DAGLB","diacylglycerol lipase beta",0.00194170474507205
"54819","ZCCHC10","zinc finger CCHC-type containing 10",0.00194381903765339
"373156","GSTK1","glutathione S-transferase kappa 1",0.00194406047483153
"57210","SLC45A4","solute carrier family 45 member 4",0.00194515549671526
"79755","ZNF750","zinc finger protein 750",0.00194670693088139
"29992","PILRA","paired immunoglobin like type 2 receptor alpha",0.00195083979732091
"84561","SLC12A8","solute carrier family 12 member 8",0.00195177305765437
"7410","VAV2","vav guanine nucleotide exchange factor 2",0.00195302226261374
"51550","CINP","cyclin dependent kinase 2 interacting protein",0.00195333699138178
"128272","ARHGEF19","Rho guanine nucleotide exchange factor 19",0.00195409808575198
"51012","PRELID3B","PRELI domain containing 3B",0.0019592637782323
"55552","ZNF823","zinc finger protein 823",0.00196006571985441
"388564","TMEM238","transmembrane protein 238",0.00196029316395452
"414189","AGAP6","ArfGAP with GTPase domain, ankyrin repeat and PH domain 6",0.00196148912116834
"7514","XPO1","exportin 1",0.00196153512620167
"23116","TOGARAM1","TOG array regulator of axonemal microtubules 1",0.00196224095193287
"92689","FAM114A1","family with sequence similarity 114 member A1",0.00196365461338344
"22797","TFEC","transcription factor EC",0.00196385442023139
"142686","ASB14","ankyrin repeat and SOCS box containing 14",0.00196498653682642
"90865","IL33","interleukin 33",0.00196613760760767
"196996","GRAMD2A","GRAM domain containing 2A",0.00196649070943289
"284695","ZNF326","zinc finger protein 326",0.00196763944886003
"137886","UBXN2B","UBX domain protein 2B",0.00196841570485695
"100134259","LINC01119","long intergenic non-protein coding RNA 1119",0.00197113004399552
"23196","FAM120A","family with sequence similarity 120A",0.00197122022497376
"57462","KIAA1161","KIAA1161",0.00197228146313166
"1026","CDKN1A","cyclin dependent kinase inhibitor 1A",0.00197277734718826
"956","ENTPD3","ectonucleoside triphosphate diphosphohydrolase 3",0.00197439638507202
"90141","EFCAB11","EF-hand calcium binding domain 11",0.00197441046968172
"654790","PCP4L1","Purkinje cell protein 4 like 1",0.00197515984282359
"10818","FRS2","fibroblast growth factor receptor substrate 2",0.00197626454722066
"4072","EPCAM","epithelial cell adhesion molecule",0.00197683751349931
"147804","TPM3P9","tropomyosin 3 pseudogene 9",0.00197788096274443
"285456","RPL34-AS1","RPL34 antisense RNA 1 (head to head)",0.00197805849669508
"6666","SOX12","SRY-box 12",0.00198089001415336
"79144","PPDPF","pancreatic progenitor cell differentiation and proliferation factor",0.00198290843346904
"100506469","TMEM147-AS1","TMEM147 antisense RNA 1",0.00198377068597499
"348825","TPRXL","tetrapeptide repeat homeobox like",0.00198605914956063
"4695","NDUFA2","NADH:ubiquinone oxidoreductase subunit A2",0.00198643828292733
"51466","EVL","Enah/Vasp-like",0.00198717620835476
"54843","SYTL2","synaptotagmin like 2",0.00198806377695981
"84062","DTNBP1","dystrobrevin binding protein 1",0.00198994989529955
"56165","TDRD1","tudor domain containing 1",0.00199019931518563
"2996","GYPE","glycophorin E (MNS blood group)",0.00199233611603988
"124599","CD300LB","CD300 molecule like family member b",0.00199256367772516
"8291","DYSF","dysferlin",0.00199552263393943
"64395","GMCL1","germ cell-less, spermatogenesis associated 1",0.00199860076238423
"345757","FAM174A","family with sequence similarity 174 member A",0.00199972620960898
"7582","ZNF33B","zinc finger protein 33B",0.00199982517830877
"29763","PACSIN3","protein kinase C and casein kinase substrate in neurons 3",0.00200003525733328
"140576","S100A16","S100 calcium binding protein A16",0.00200106141628442
"4332","MNDA","myeloid cell nuclear differentiation antigen",0.00200323475135811
"23344","ESYT1","extended synaptotagmin 1",0.00200416310558016
"148170","CDC42EP5","CDC42 effector protein 5",0.00200438419024429
"3700","ITIH4","inter-alpha-trypsin inhibitor heavy chain family member 4",0.00200798034467997
"1435","CSF1","colony stimulating factor 1",0.00201211948066504
"4828","NMB","neuromedin B",0.00201265560282415
"23087","TRIM35","tripartite motif containing 35",0.00201531994675908
"84765","ZNF577","zinc finger protein 577",0.002015361499484
"51527","GSKIP","GSK3B interacting protein",0.0020188300756514
"7760","ZNF213","zinc finger protein 213",0.00202140434846143
"92595","ZNF764","zinc finger protein 764",0.00202157003131154
"139886","SPIN4","spindlin family member 4",0.00202199676443771
"10924","SMPDL3A","sphingomyelin phosphodiesterase acid like 3A",0.00202246400462136
"150696","PROM2","prominin 2",0.00202269856981463
"4494","MT1F","metallothionein 1F",0.00202307027035187
"84193","SETD3","SET domain containing 3",0.00202711605107408
"56606","SLC2A9","solute carrier family 2 member 9",0.00202832998686409
"22980","TCF25","transcription factor 25",0.00202969405914311
"5781","PTPN11","protein tyrosine phosphatase, non-receptor type 11",0.00202981047800177
"100049587","SIGLEC14","sialic acid binding Ig like lectin 14",0.00202992083957243
"6732","SRPK1","SRSF protein kinase 1",0.00203288671923429
"130557","ZNF513","zinc finger protein 513",0.00203344842985564
"23541","SEC14L2","SEC14 like lipid binding 2",0.00203346122433024
"5732","PTGER2","prostaglandin E receptor 2",0.00203417025772978
"2134","EXTL1","exostosin like glycosyltransferase 1",0.00203437803491013
"4629","MYH11","myosin heavy chain 11",0.00203693101611013
"341568","OR8S1","olfactory receptor family 8 subfamily S member 1",0.00203785840061399
"57449","PLEKHG5","pleckstrin homology and RhoGEF domain containing G5",0.00203819633372204
"9013","TAF1C","TATA-box binding protein associated factor, RNA polymerase I subunit C",0.002038213809336
"91452","ACBD5","acyl-CoA binding domain containing 5",0.00204233217394545
"4690","NCK1","NCK adaptor protein 1",0.00204297133262454
"84101","USP44","ubiquitin specific peptidase 44",0.00204335618320861
"51096","UTP18","UTP18, small subunit processome component",0.00204877167248418
"56925","LXN","latexin",0.00204942219999293
"25948","KBTBD2","kelch repeat and BTB domain containing 2",0.00205386942677088
"7637","ZNF84","zinc finger protein 84",0.00205398352373776
"9513","FXR2","FMR1 autosomal homolog 2",0.00205499646234741
"84978","FRMD5","FERM domain containing 5",0.00205661141710134
"57475","PLEKHH1","pleckstrin homology, MyTH4 and FERM domain containing H1",0.00205718320115933
"4694","NDUFA1","NADH:ubiquinone oxidoreductase subunit A1",0.00205792110446512
"7405","UVRAG","UV radiation resistance associated",0.00205944531004842
"2805","GOT1","glutamic-oxaloacetic transaminase 1",0.00206092918239098
"79152","FA2H","fatty acid 2-hydroxylase",0.00206402406686523
"51324","SPG21","SPG21, maspardin",0.00206583603391364
"57549","IGSF9","immunoglobulin superfamily member 9",0.00206764424754968
"54809","SAMD9","sterile alpha motif domain containing 9",0.00206784693555639
"729747","ZNF878","zinc finger protein 878",0.00206903106437872
"3204","HOXA7","homeobox A7",0.00206922843048929
"29063","ZCCHC4","zinc finger CCHC-type containing 4",0.00206923472682874
"79842","ZBTB3","zinc finger and BTB domain containing 3",0.00207014690134322
"285966","TCAF2","TRPM8 channel associated factor 2",0.00207017334355231
"2153","F5","coagulation factor V",0.00207215001133265
"83988","NCALD","neurocalcin delta",0.00207468481134332
"9453","GGPS1","geranylgeranyl diphosphate synthase 1",0.00207511082736733
"64777","RMND5B","required for meiotic nuclear division 5 homolog B",0.00207525033913769
"10690","FUT9","fucosyltransferase 9",0.00207636753803753
"6440","SFTPC","surfactant protein C",0.00207644061682855
"148229","ATP8B3","ATPase phospholipid transporting 8B3",0.00207665600717732
"256227","STEAP1B","STEAP family member 1B",0.00207681844406882
"84439","HHIPL1","HHIP like 1",0.00207834035332044
"27098","CLUL1","clusterin like 1",0.00208050757547884
"6843","VAMP1","vesicle associated membrane protein 1",0.00208063086662125
"51162","EGFL7","EGF like domain multiple 7",0.00208265329110857
"1809","DPYSL3","dihydropyrimidinase like 3",0.00208302390845816
"10994","ILVBL","ilvB acetolactate synthase like",0.00208414029095372
"6422","SFRP1","secreted frizzled related protein 1",0.00208537542125398
"442497","AC226118.1","NULL",0.00208693075424549
"649","BMP1","bone morphogenetic protein 1",0.00208823876183939
"140893","RBBP8NL","RBBP8 N-terminal like",0.00209018577714359
"1564","CYP2D7","cytochrome P450 family 2 subfamily D member 7 (gene/pseudogene)",0.00209363961149811
"23673","STX12","syntaxin 12",0.002093711383505
"754","PTTG1IP","PTTG1 interacting protein",0.00209371328115204
"9853","RUSC2","RUN and SH3 domain containing 2",0.00209500320091283
"116236","ABHD15","abhydrolase domain containing 15",0.00209653320779035
"150209","AIFM3","apoptosis inducing factor, mitochondria associated 3",0.00209744539014123
"81688","C6orf62","chromosome 6 open reading frame 62",0.00209760309150653
"23641","LDOC1","LDOC1, regulator of NFKB signaling",0.00209790943914667
"4338","MOCS2","molybdenum cofactor synthesis 2",0.0020983307378124
"5446","PON3","paraoxonase 3",0.0020983563562823
"79768","KATNBL1","katanin regulatory subunit B1 like 1",0.0020990219686039
"57190","SELENON","selenoprotein N",0.00209908466325359
"503569","RGMB-AS1","RGMB antisense RNA 1",0.00210054885811384
"79763","ISOC2","isochorismatase domain containing 2",0.00210207404404428
"1282","COL4A1","collagen type IV alpha 1 chain",0.00210236457993707
"22823","MTF2","metal response element binding transcription factor 2",0.00210332307071392
"56521","DNAJC12","DnaJ heat shock protein family (Hsp40) member C12",0.00210348735889032
"90196","SYS1","SYS1, golgi trafficking protein",0.00210407971334692
"55296","TBC1D19","TBC1 domain family member 19",0.00210796137456559
"5652","PRSS8","protease, serine 8",0.00211057652168467
"440028","AC026250.1","NULL",0.00211186227168647
"3553","IL1B","interleukin 1 beta",0.00211209068095086
"1788","DNMT3A","DNA methyltransferase 3 alpha",0.00211384548117222
"128218","TMEM125","transmembrane protein 125",0.00211447227427608
"89890","KBTBD6","kelch repeat and BTB domain containing 6",0.00211541014103767
"6009","RHEB","Ras homolog enriched in brain",0.00211681126024077
"148137","PROSER3","proline and serine rich 3",0.0021173652881028
"283848","CES4A","carboxylesterase 4A",0.00211843277683099
"84163","GTF2IRD2","GTF2I repeat domain containing 2",0.0021187436154535
"4509","MT-ATP8","mitochondrially encoded ATP synthase 8",0.0021220030846798
"2529","FUT7","fucosyltransferase 7",0.00212262059990642
"9509","ADAMTS2","ADAM metallopeptidase with thrombospondin type 1 motif 2",0.00212308154638075
"23089","PEG10","paternally expressed 10",0.00212328511428383
"54854","FAM83E","family with sequence similarity 83 member E",0.00212385100087231
"27440","HDHD5","haloacid dehalogenase like hydrolase domain containing 5",0.0021261776972743
"1153","CIRBP","cold inducible RNA binding protein",0.00212776248673652
"139411","PTCHD1","patched domain containing 1",0.00212992697023151
"80023","NRSN2","neurensin 2",0.00213176344957233
"5695","PSMB7","proteasome subunit beta 7",0.00213467900318021
"1432","MAPK14","mitogen-activated protein kinase 14",0.00213491027214818
"23468","CBX5","chromobox 5",0.00213596369452229
"283229","CRACR2B","calcium release activated channel regulator 2B",0.00213610486561233
"84285","EIF1AD","eukaryotic translation initiation factor 1A domain containing",0.00213680004999162
"10902","BRD8","bromodomain containing 8",0.00213785184521686
"3856","KRT8","keratin 8",0.00213901385110327
"84952","CGNL1","cingulin like 1",0.00213937819068133
"23513","SCRIB","scribbled planar cell polarity protein",0.00214006888124096
"84945","ABHD13","abhydrolase domain containing 13",0.00214496067191317
"401137","PRR27","proline rich 27",0.00214582718419032
"441461","STX17-AS1","STX17 antisense RNA 1",0.00214676184291585
"10964","IFI44L","interferon induced protein 44 like",0.00214791169151518
"64221","ROBO3","roundabout guidance receptor 3",0.00215209668733585
"55080","TAPBPL","TAP binding protein like",0.00215246718613971
"11309","SLCO2B1","solute carrier organic anion transporter family member 2B1",0.00215710435608418
"55168","MRPS18A","mitochondrial ribosomal protein S18A",0.00215757683585305
"5164","PDK2","pyruvate dehydrogenase kinase 2",0.00216259862097479
"55379","LRRC59","leucine rich repeat containing 59",0.00216287992501418
"2124","EVI2B","ecotropic viral integration site 2B",0.00216615436241629
"51362","CDC40","cell division cycle 40",0.00216626058930824
"5141","PDE4A","phosphodiesterase 4A",0.00216683135669693
"6039","RNASE6","ribonuclease A family member k6",0.00216940569386814
"23317","DNAJC13","DnaJ heat shock protein family (Hsp40) member C13",0.00217149550698914
"353514","LILRA5","leukocyte immunoglobulin like receptor A5",0.00217226726212516
"919","CD247","CD247 molecule",0.00217264668574113
"7503","XIST","X inactive specific transcript (non-protein coding)",0.00217409437228167
"54753","ZNF853","zinc finger protein 853",0.00217619317423712
"5965","RECQL","RecQ like helicase",0.00217701863411346
"27036","SIGLEC7","sialic acid binding Ig like lectin 7",0.0021776260013503
"5288","PIK3C2G","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 gamma",0.00218063896479959
"440503","PLIN5","perilipin 5",0.0021816869343978
"4772","NFATC1","nuclear factor of activated T-cells 1",0.00218205019678974
"25966","C2CD2","C2 calcium dependent domain containing 2",0.00218262565599703
"6730","SRP68","signal recognition particle 68",0.00218297690030833
"4800","NFYA","nuclear transcription factor Y subunit alpha",0.00218544512018637
"387","RHOA","ras homolog family member A",0.00218604805788414
"388121","TNFAIP8L3","TNF alpha induced protein 8 like 3",0.00218976005305949
"3320","HSP90AA1","heat shock protein 90 alpha family class A member 1",0.00219041737022119
"57162","PELI1","pellino E3 ubiquitin protein ligase 1",0.00219250194494958
"100506834","GAS1RR","GAS1 adjacent regulatory RNA",0.00219331701967707
"2570","GABRR2","gamma-aminobutyric acid type A receptor rho2 subunit",0.00219349916268352
"6993","DYNLT1","dynein light chain Tctex-type 1",0.00219413066873098
"79156","PLEKHF1","pleckstrin homology and FYVE domain containing 1",0.00219434611364733
"79590","MRPL24","mitochondrial ribosomal protein L24",0.00219476146042519
"9746","CLSTN3","calsyntenin 3",0.00219588297115858
"8479","HIRIP3","HIRA interacting protein 3",0.00219860282240825
"282996","RBM20","RNA binding motif protein 20",0.00220073601740611
"9738","CCP110","centriolar coiled-coil protein 110",0.00220103911048608
"57509","MTUS1","microtubule associated scaffold protein 1",0.00220140223927645
"64418","TMEM168","transmembrane protein 168",0.00220595455305705
"5528","PPP2R5D","protein phosphatase 2 regulatory subunit B'delta",0.00220653680228688
"219970","GLYATL2","glycine-N-acyltransferase like 2",0.00220673044258657
"4010","LMX1B","LIM homeobox transcription factor 1 beta",0.00220710229819321
"816","CAMK2B","calcium/calmodulin dependent protein kinase II beta",0.00220835233576766
"9976","CLEC2B","C-type lectin domain family 2 member B",0.00220956158920571
"55216","C11orf57","chromosome 11 open reading frame 57",0.00220979833699175
"1729","DIAPH1","diaphanous related formin 1",0.00221007663934802
"26280","IL1RAPL2","interleukin 1 receptor accessory protein like 2",0.00221354168812882
"57579","FAM135A","family with sequence similarity 135 member A",0.00221391394875692
"100289211","LINC00624","long intergenic non-protein coding RNA 624",0.00221485035606928
"23099","ZBTB43","zinc finger and BTB domain containing 43",0.00221502460835676
"10600","USP16","ubiquitin specific peptidase 16",0.00221548446436404
"1501","CTNND2","catenin delta 2",0.00221665438705176
"101927905","LINC02449","long intergenic non-protein coding RNA 2449",0.00221781008548017
"2110","ETFDH","electron transfer flavoprotein dehydrogenase",0.00221839353589126
"7784","ZP3","zona pellucida glycoprotein 3",0.00222252300543424
"4130","MAP1A","microtubule associated protein 1A",0.0022246578656091
"80139","ZNF703","zinc finger protein 703",0.00222663265209777
"1020","CDK5","cyclin dependent kinase 5",0.00222789653642463
"23351","KHNYN","KH and NYN domain containing",0.00222849000652481
"91893","FDXACB1","ferredoxin-fold anticodon binding domain containing 1",0.00223239004098619
"65084","TMEM135","transmembrane protein 135",0.00223433078787116
"84632","AFAP1L2","actin filament associated protein 1 like 2",0.00223628345972204
"5462","POU5F1B","POU class 5 homeobox 1B",0.00223743751109873
"10641","NPRL2","NPR2 like, GATOR1 complex subunit",0.00223842366457805
"79192","IRX1","iroquois homeobox 1",0.00223882364999617
"6415","SELENOW","selenoprotein W",0.00224240367946116
"728658","RPL13AP5","ribosomal protein L13a pseudogene 5",0.00224311897123197
"6218","RPS17","ribosomal protein S17",0.00224604008395302
"10509","SEMA4B","semaphorin 4B",0.00224672896077216
"8407","TAGLN2","transgelin 2",0.00224702450596681
"7130","TNFAIP6","TNF alpha induced protein 6",0.00224996437006753
"4513","MT-CO2","mitochondrially encoded cytochrome c oxidase II",0.00225125548113236
"3017","HIST1H2BD","histone cluster 1 H2B family member d",0.00225188566543677
"6711","SPTBN1","spectrin beta, non-erythrocytic 1",0.00225271354089562
"6821","SUOX","sulfite oxidase",0.00225279288755442
"6252","RTN1","reticulon 1",0.00225393048451594
"55303","GIMAP4","GTPase, IMAP family member 4",0.00225423865246133
"10363","HMG20A","high mobility group 20A",0.0022570128539452
"9425","CDYL","chromodomain Y like",0.00225706229228639
"84817","TXNDC17","thioredoxin domain containing 17",0.00225781012717041
"51430","SUCO","SUN domain containing ossification factor",0.00226165054607574
"10248","POP7","POP7 homolog, ribonuclease P/MRP subunit",0.00226294247416881
"64359","NXN","nucleoredoxin",0.00226349595044861
"155435","RBM33","RNA binding motif protein 33",0.00226584592661538
"6692","SPINT1","serine peptidase inhibitor, Kunitz type 1",0.00226606335608515
"29969","MDFIC","MyoD family inhibitor domain containing",0.00226688257621599
"105371849","AC025048.4","NULL",0.00226865419870448
"79990","PLEKHH3","pleckstrin homology, MyTH4 and FERM domain containing H3",0.00226921467615759
"100132987","LINC00595","long intergenic non-protein coding RNA 595",0.00227413539559418
"83548","COG3","component of oligomeric golgi complex 3",0.00227430920732452
"6144","RPL21","ribosomal protein L21",0.00227535689721847
"10391","CORO2B","coronin 2B",0.00227553979368722
"9033","PKD2L1","polycystin 2 like 1, transient receptor potential cation channel",0.00227763464409914
"80000","GREB1L","growth regulation by estrogen in breast cancer 1 like",0.00227827718109619
"375484","SIMC1","SUMO interacting motifs containing 1",0.00227912824980914
"10516","FBLN5","fibulin 5",0.00228280160189742
"26040","SETBP1","SET binding protein 1",0.00228464173218024
"6355","CCL8","C-C motif chemokine ligand 8",0.0022878563492692
"221154","MICU2","mitochondrial calcium uptake 2",0.00228964895835893
"440712","C1orf186","chromosome 1 open reading frame 186",0.00229113059945907
"6387","CXCL12","C-X-C motif chemokine ligand 12",0.00229237678777594
"101927809","AC023043.1","NULL",0.00229416899281754
"27324","TOX3","TOX high mobility group box family member 3",0.00229421865974266
"29901","SAC3D1","SAC3 domain containing 1",0.00229495527978818
"54677","CROT","carnitine O-octanoyltransferase",0.00229707805812207
"284611","FAM102B","family with sequence similarity 102 member B",0.00229875228230036
"5792","PTPRF","protein tyrosine phosphatase, receptor type F",0.00230281055766346
"336","APOA2","apolipoprotein A2",0.00230458563291869
"57060","PCBP4","poly(rC) binding protein 4",0.00230643208922898
"58189","WFDC1","WAP four-disulfide core domain 1",0.00230681556965084
"491","ATP2B2","ATPase plasma membrane Ca2+ transporting 2",0.00230753822814456
"8910","SGCE","sarcoglycan epsilon",0.00230791651142503
"9311","ASIC3","acid sensing ion channel subunit 3",0.00230957638215501
"55279","ZNF654","zinc finger protein 654",0.00230985131564077
"79887","PLBD1","phospholipase B domain containing 1",0.00231119129754187
"1212","CLTB","clathrin light chain B",0.00231168752648636
"5920","RARRES3","retinoic acid receptor responder 3",0.00231775325129391
"11040","PIM2","Pim-2 proto-oncogene, serine/threonine kinase",0.00232008577967679
"128439","SNHG11","small nucleolar RNA host gene 11",0.0023225069711772
"101926933","AL132780.1","NULL",0.00232354313660954
"26003","GORASP2","golgi reassembly stacking protein 2",0.00232730059479347
"10256","CNKSR1","connector enhancer of kinase suppressor of Ras 1",0.00232735208760093
