"GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term","Genes"
"GO:0031334",0.00132018245917139,1.94278638766021,31.6752871968478,46,89,"positive regulation of protein-containing complex assembly","BCL2L11, STUB1, TLR6, RACK1, UNC13B, FERMT2, FAF1, PARK7, TIRAP, CLU, NEK7, MPP7, DAB2IP, DDX3X, ESR1, ICE1, RHOC, LGALS3, MYD88, SH3GLB1, PLCG2, ATR, RASIP1, PPP2R5B, SLF2, CAND1, BRK1, BAK1, BAX, RAP1B, BID, CLEC7A, STMP1, SYK, TERF1, TFRC, TLR4, SUMO1, NR1H2, VCP, VEGFA, WARS1, SKAP1, HIP1R, ISG15, FNIP1"
"GO:0042147",0.00188110954457943,1.942631947688,29.6294374206371,43,83,"retrograde transport, endosome to Golgi","ATP9A, YKT6, VPS26B, CLN5, CLTC, VTI1A, PHETA2, DCTN1, PIKFYVE, RHOBTB3, DENND5A, WASHC2C, HEATR5A, GGA1, ARFIP1, WASHC2A, ARL1, PRKN, GOLT1B, BET1L, ANKFY1, RAB6B, VPS29, HEATR5B, VPS53, RNF126, VPS35, TBC1D14, RIC1, SNX6, TRIM27, UBE2O, VPS51, EVI5, RAB7A, CLTCL1, TBC1D10A, TMEM87B, BAIAP3, SPAG9, VAMP3, GOSR1, RGP1"
"GO:0030218",0.00116358728245044,1.92952440420439,33.1852711892519,48,93,"erythrocyte differentiation","SH2B3, MAEA, IKZF1, KLF2, CITED2, CEBPG, HSCB, DNASE2, DMTN, ERCC2, ALAS1, ETV2, ACIN1, UFL1, G6PD, GATA3, SLC25A5, HOXA5, JAK2, KCNQ1, KIT, LYN, SMAD5, MB, SLC11A2, TMEM14C, KLF13, PKNOX1, P4HTM, SLC25A38, LYAR, KMT2E, SLC25A40, PTPN2, ARID4A, RPS6, RPS14, SP3, BPGM, ZFP36L1, TGFBR3, VEGFA, UBA5, BAP1, DYRK3, MFHAS1, ATP5IF1, SFXN1"
"GO:0031123",0.00116933952668776,1.92891522428401,33.1919018947136,48,93,"RNA 3'-end processing","CDK9, AHCYL1, PAPOLA, CLP1, TENT4A, NUDT21, LEO1, LSM11, CSTF3, TENT2, INTS6L, SCAF8, CPEB3, NCBP2, ZC3H3, RPRD2, CSTF2T, TUT4, ZNF473, INTS7, PTCD1, PABPC1, SSU72, CPSF1, HSD17B10, HSF1, APP, TRNT1, PCF11, POLR2D, PAF1, TRMT10C, RPRD1A, INTS12, INTS2, BARD1, PAPOLG, SNRPA, SSB, ZFP36L1, SUPV3L1, SLBP, USB1, CPSF7, ZC3H14, INTS5, SYMPK, YTHDC1"
"GO:0048255",0.00811727013494195,1.92848615282485,21.4292809447602,31,60,"mRNA stabilization","PAIP1, IGF2BP2, TRAF3IP2, TENT4A, TIRAP, CIRBP, TENT5B, MAPK14, DHX9, E2F1, ELAVL1, LARP4B, LARP1, TARDBP, FUS, PABPC1, HNRNPD, MYD88, TENT5C, RBM38, TENT5A, EIF4ENIF1, TENT4B, TRAF2, TRAF5, CSDE1, TAF15, RBM10, YBX3, ANGEL2, MAPKAPK2"
"GO:0048524",0.00668571735831966,1.92072501740903,22.8578996744109,33,64,"positive regulation of viral process","TRIM38, TBC1D20, DDB1, DDX3X, DHX9, STOM, FMR1, LARP1, KPNA6, PABPC1, VPS4A, CNOT7, HLA-DRB1, IFIT1, LGALS1, LGALS9, NOTCH1, P4HB, FURIN, PPARA, PPIA, PPID, TMEM39A, SMPD1, SRPK1, TRIM21, STAU1, TMPRSS2, TSG101, RAB7A, VPS37B, VAPB, ATG5"
"GO:0042274",0.00375454010215762,1.90263884279118,27.1437558633629,39,76,"ribosomal small subunit biogenesis","RCL1, RPP40, WDR3, DDX52, LSM6, TSR3, NOP9, ERCC2, WDR43, NGDN, ERAL1, NOB1, RPSA, GTF2H5, SNU13, IMP3, RIOK2, UTP3, RPL38, RPS5, RPS6, RPS7, RPS14, RPS15, RPS16, RPS17, RPS21, RPS24, RPS25, NOM1, METTL17, MRPS11, SURF6, BYSL, XRCC5, NOL10, UTP23, SLX9, WDR46"
"GO:0031109",0.00207607970888414,1.8926378364254,31.3997235277855,45,88,"microtubule polymerization or depolymerization","HDAC6, RANBP9, APC2, TUBGCP3, CIB1, TUBGCP2, MAPRE2, NEDD1, CCSAP, CRYAB, CSNK1D, TTBK2, CAMSAP1, DYRK1A, SLC39A12, FKBP4, MAPRE3, CLASP2, CAMSAP2, EML2, GAS2L2, FBXO5, INPP5J, GOLGA2, CCDC57, APC, NCKAP5, SKA2, STMN1, MAP2, MID1, NIN, NDE1, CEP192, HAUS2, MAP1S, CENPJ, TAOK1, CAMSAP3, NCKAP5L, MID1IP1, ATXN7, TUBG1, SSNA1, ARHGEF2"
"GO:0045921",0.00233237007400154,1.8916792603787,30.7153026874897,44,86,"positive regulation of exocytosis","PDCD6IP, CDK5, SNF8, STXBP5, AP1G1, SCAMP5, F2RL1, FGR, EXPH5, CLASP2, CLASP1, VPS4A, CHMP2A, ANXA2, HLA-F, IL4R, ITGB2, RAB15, LAMP1, PLA2G3, RAB3A, RAB5A, RAB27A, RAB27B, S100A10, SDC1, SDCBP, STX1A, STX4, STXBP1, VAMP7, SYK, TSG101, VSNL1, ZP3, CACNB2, RAB7A, HYAL3, PLA2G6, RAB2B, SYT7, CADPS2, SLC4A8, GAB2"
"GO:0032436",0.0015976390712634,1.88472575667334,33.572540146791,48,94,"positive regulation of proteasomal ubiquitin-dependent protein catabolic process","BCAP31, TRIB1, STUB1, RACK1, ARIH2, ZER1, PABIR1, CLU, SOCS4, PLK3, RNF19B, PRICKLE1, CSNK1A1, CSNK1D, SH3RF2, DAB2, DVL1, AKT1, RNF144B, HECTD1, RNF19A, RCHY1, FBXO22, GBA1, RNF180, UBQLN2, NOP53, DNAJB2, HSPA1A, HSPA1B, MDM2, NFE2L2, PRKN, SIRT6, NUB1, CHFR, MAPK9, PSEN1, TRIB3, SGTA, ELOB, SUMO1, VCP, DDA1, USP5, AXIN1, PIAS1, CDC20"
"GO:0035307",0.0198953308488956,1.8782961067163,17.5005794382208,25,49,"positive regulation of protein dephosphorylation","DLC1, SPPL3, ADORA1, ANKLE2, CAMTA1, PPP1R15A, MTOR, CNEP1R1, NSMF, GBA1, GNA12, HSP90AB1, ITGA1, JAK2, PPP1R12A, PPIA, PPP1R7, PTPA, PPP2R5A, PPP2R5D, AMBRA1, PTBP1, PINK1, SMPD1, SYMPK"
"GO:0046463",0.0198953308488956,1.8782961067163,17.5005794382208,25,49,"acylglycerol biosynthetic process","NR1H3, KAT5, MOGAT1, FITM2, GPAT4, GPAT2, AWAT2, ACSL1, LPIN1, CTDNEP1, PLA2G15, CNEP1R1, GK, SLC27A1, LPL, PLIN5, PCK2, PLCE1, PLA2G4A, GPAM, SREBF1, THRSP, NR1H2, PNPLA3, RGN"
"GO:0048066",0.0198953308488956,1.8782961067163,17.5005794382208,25,49,"developmental pigmentation","BCL2L11, ATP6AP2, RAB32, HPS5, SPNS2, AP1G1, BLOC1S6, GLI3, GNA11, KIT, BLOC1S3, MITF, GPR143, ADAMTSL4, MREG, ADAMTS9, BAX, RAB27A, BLOC1S5, VPS33A, SOD2, HPS6, AP3D1, USP13, HPS4"
"GO:0031647",0.00665898232140593,1.87480190174326,24.4980694980695,35,69,"regulation of protein stability","STUB1, TADA3, GIPC1, DDOST, NEDD4L, TARDBP, FBXO7, KAT2A, RNF149, PYCARD, HSPA8, INSC, ASPH, NF2, SH3GLB1, DPM3, TOMM7, CTSA, USP47, USP40, QRSL1, CDKN2AIP, VPS11, HDAC8, PRKD1, SREBF1, TF, USP4, DDI2, TMEM25, HDAC3, USP8, B4GALT5, CD81, USP3"
"GO:0006289",0.0145653123820817,1.87260273183434,19.628309290886,28,55,"nucleotide-excision repair","SLC30A9, KAT5, CETN2, PNKP, COMMD1, DDB1, DDB2, ERCC1, ERCC2, ERCC3, FANCC, FAN1, SIRT1, GTF2H3, LIG4, GTF2H5, ATXN3, MNAT1, NTHL1, POLK, POLE, POLR2I, RNF111, XAB2, UVSSA, RPA1, RPA3, BRCA2"
"GO:0002931",0.0147286815495795,1.87033588523346,19.6435075326969,28,55,"response to ischemia","PPIF, STUB1, CIB1, CSF1, NQO1, RCAN1, PTK2B, FAIM2, ABRAXAS2, MLYCD, PANX1, GJB2, HK2, MAP3K5, P2RX4, P2RX7, PIK3CB, MAP2K3, MAP2K6, TIGAR, REST, CX3CL1, PINK1, CASP9, PER2, SQSTM1, NOL3, AIFM1"
"GO:0035088",0.0147286815495795,1.87033588523346,19.6435075326969,28,55,"establishment or maintenance of apical/basal cell polarity","PDCD6IP, PATJ, PARD3B, TTC8, SYNE4, DLG1, DLG2, DLG3, MARK2, FAT1, SCRIB, SH3BP1, CLIC4, ARF4, RHOA, LLGL2, LLGL1, MSN, OPHN1, PDZD11, PRKCI, ERBIN, PARD3, PTK7, CAMSAP3, FSCN1, SLC9A3R1, CDC42"
"GO:0043687",0.0147286815495795,1.87033588523346,19.6435075326969,28,55,"post-translational protein modification","CRTAP, ATG7, COPS5, ESCO1, UBE2F, TTL, ABCA2, FLCN, AGTPBP1, FOLH1, SUMF1, HLCS, STT3A, JAK2, LCMT1, SIRT6, ATG16L1, PKN1, FAM20C, AGBL5, FN3K, P3H1, MAP3K12, RPS6KA4, BAZ1B, RPS6KA5, ATG5, RNF7"
"GO:0006303",0.00899061228920274,1.86054220375835,23.2150543568236,33,65,"double-strand break repair via nonhomologous end joining","MAD2L2, PNKP, HELQ, SHLD1, DTX3L, USP51, APLF, ERCC1, KDM2A, SMCHD1, TFIP11, POT1, PRPF19, POLM, HMGB2, HSF1, LIG3, LIG4, MRE11, SMARCAL1, MRNIP, SIRT7, POLB, HMCES, DCLRE1C, DCLRE1B, XRCC4, XRCC5, PARP9, NUDT16L1, KMT5C, RNF8, DCLRE1A"
"GO:0060760",0.00899061228920274,1.86054220375835,23.2150543568236,33,65,"positive regulation of response to cytokine stimulus","AGPAT1, CSF1, DHX9, TRIM32, RIGI, GAS6, TBK1, HIF1A, UBE2K, HSPA1A, HSPA1B, IL7, IRF3, IRF7, USP27X, PRKN, PARP14, TRIM44, MAVS, TLR2, TLR4, TRAF2, LAPTM5, ZBP1, TRIM56, CASP1, PARP9, CASP4, TSLP, RIPK1, FADD, CPNE1, TRIM41"
"GO:0043967",0.00608981046205368,1.8547915047915,26.0722918161249,37,73,"histone H4 acetylation","KAT5, TRIM16, RUVBL2, BRD8, WDR5, KAT7, ATF2, EP300, USP22, JADE2, SIRT1, ZZZ3, AUTS2, EPC2, KAT2A, KANSL1, APBB1, MSL1, KMT2A, MUC1, PER1, ING3, MBTD1, MSL2, MRGBP, KANSL3, EP400, ACTB, SMARCB1, BRCA2, TAF7, NAA40, JADE1, EPC1, KAT8, ING5, ATG5"
"GO:1902369",0.00414037772356325,1.85029155652309,28.9295292754263,41,81,"negative regulation of RNA catabolic process","LRPPRC, PAIP1, IGF2BP2, TRAF3IP2, TENT4A, PKP3, TIRAP, CIRBP, TENT5B, MAPK14, DHX9, TENT2, TRDMT1, E2F1, ELAVL1, LARP4B, FMR1, LARP1, TARDBP, FUS, PABPC1, HNRNPAB, HNRNPD, MYD88, PHAX, TENT5C, NRDE2, RBM38, TENT5A, EIF4ENIF1, TENT4B, TRAF2, TRAF5, CSDE1, TAF15, SLIRP, RBM10, YBX3, ANGEL2, MAPKAPK2, DHX34"
"GO:0006094",0.00376154635591073,1.84931912149604,29.6438386402516,42,83,"gluconeogenesis","SDS, WDR5, CLK2, CRY1, SOGA1, SLC25A10, DDB1, CRTC2, ENO2, EP300, FBP1, ALDOC, FOXO1, SIRT1, SLC39A14, KAT2A, GNMT, GPD1, GPI, GPT, NR3C1, ACADM, LEPR, MDH2, MST1, ATF3, ATF4, PC, PCK2, SIRT7, SIRT6, PDK2, PGK1, PGM1, PPARA, SDHAF3, PPP4R3B, NLN, PTPN2, RANBP2, SLC25A1, PER2"
"GO:2000781",0.00310636525548021,1.84752753216307,31.0724573699023,44,87,"positive regulation of double-strand break repair","ACTR2, MAD2L2, KAT5, RAD51AP1, RUVBL2, BRD8, PNKP, HELQ, PARP1, SHLD1, DTX3L, DDX11, POGZ, SMCHD1, FUS, EPC2, BRD7, MGMT, MRNIP, SIRT6, PIAS4, ING3, MBTD1, PBRM1, MRGBP, SLF2, SPIRE1, ARID1B, EP400, DPF2, ACTB, BCL7A, SMARCA4, SMARCB1, SMARCC2, SMARCD2, SMARCE1, UBE2V2, EPC1, DPF3, PARP9, SPIRE2, KMT5C, BCL7B"
"GO:0070301",0.00233407149578692,1.84517340551514,33.2153854643783,47,93,"cellular response to hydrogen peroxide","HDAC6, IL18BP, PPIF, TRAP1, NET1, KLF2, RACK1, STK25, RIPK3, ZNF277, PDCD10, PARK7, SIRPA, NQO1, ENDOG, EZH2, SETX, FOXO3, KDM6B, SIRT1, FXN, FOXP1, ANXA1, HDAC2, HSF1, MAP3K5, NFE2L2, DDR2, PDE8A, OSER1, ANKZF1, IMPACT, MAPK7, MAPK13, PYCR1, RELA, RPS3, PINK1, SRC, STAT6, TNFAIP3, TRPM2, TXN, MAP1LC3A, RIPK1, SPHK1, AIFM1"
"GO:0006605",0.00352027701045589,1.82539682539683,31.2093023255814,44,88,"protein targeting","AP1M2, KATNB1, GIPC1, OS9, YWHAQ, AP4S1, CLU, AP1S3, ATG14, TRAK1, GGA3, AP4E1, STXBP4, AP3M1, VPS41, VPS4A, PIK3R4, HSPA8, LAMP2, LTBP2, MAN1A1, NAGPA, PEX1, PEX6, PEX7, PEX10, PEX13, PEX14, NUP54, ZFAND6, VPS13C, ERBIN, SMURF1, SPCS3, RPL11, TRAK2, YWHAE, YWHAG, LAPTM5, RAB7A, NCOA4, FUT10, AP3D1, AKAP6"
"GO:0006493",0.00371735492655715,1.80550801306986,32.1439214171403,45,90,"protein O-linked glycosylation","RXYLT1, B3GNT3, B3GNT2, OGA, GALNT6, GALNT5, GALNT15, LARGE2, B3GLCT, XXYLT1, TMTC2, TMTC3, TET3, TRAK1, POFUT2, FUT3, FUT6, GALNT2, GALNT3, ST6GALNAC4, GXYLT1, EOGT, IL15, SLC35C2, GALNT7, PGM3, DPM3, TET2, SLC35C1, GALNT10, C1GALT1, POGLUT1, GALNT11, ST3GAL1, ST3GAL2, ST3GAL4, CRPPA, VEGFB, FKRP, POMK, DPM1, PLOD3, LARGE1, B3GNT7, B4GALT5"
"GO:0008333",0.0194270905864603,1.80509791731427,19.9885108263367,28,56,"endosome to lysosome transport","HMGXB4, RNF157, DTX3L, ADRB2, RAB12, TPCN2, ATG14, TRAK1, MGRN1, VPS39, VPS41, BIN1, HOOK2, HOOK1, ARL8B, SCYL2, VPS11, VPS18, EPG5, AKTIP, VPS16, VPS33A, VAMP7, TSG101, RAB7A, SNX27, AP3D1, TGFBRAP1"
"GO:0097061",0.00601437761231013,1.80488184079602,28.5723745930136,40,80,"dendritic spine organization","HDAC6, ACTR2, ABI2, CDK5, BAIAP2, PDLIM5, CFL1, CTNND2, ZDHHC15, DVL1, EFNA1, CTTN, EPHB3, ARC, NGEF, SIPA1L1, DNM3, TANC2, STAU2, DBNL, APOE, INSR, ITGA3, ARF1, CAPRIN1, NEDD9, PAK3, VPS35, PRNP, LGMN, PTEN, CAPRIN2, GPRASP3, DTNBP1, TANC1, WASL, HOMER1, LZTS3, ARHGAP44, CDC42"
"GO:0033143",0.0088730685001867,1.80438160348042,25.7151371337123,36,72,"regulation of intracellular steroid hormone receptor signaling pathway","HDAC6, YAP1, CARM1, PARK7, CRY1, PARP1, DAB2, DDX5, EP300, KDM4C, UFL1, SIRT1, WBP2, KANK2, FOXP1, HDAC1, RHOA, BMAL1, CNOT2, PAK1, PER1, PHB1, TRIM68, UFSP2, VPS11, PKN1, LMO3, VPS18, SFRP1, SMARCA4, SRC, PAGR1, UBA5, CNOT9, NCOR1, NCOR2"
"GO:2000379",0.00978536612347907,1.80425664129253,25.0008277688869,35,70,"positive regulation of reactive oxygen species metabolic process","CDKN1A, TLR6, RIPK3, PARK7, ROMO1, MAPK14, CYBA, AKR1C1, GADD45A, F2RL1, PTK2B, FOXO3, GNAI2, GNAI3, GRB2, GSTP1, ITGB2, MAPT, COX2, NFE2L2, DCXR, PLCG2, ADGRB1, RAB27A, CLEC7A, SOD1, SOD2, SYK, THBS1, TSPO, TLR4, XDH, ZC3H12A, AKR1C3, RIPK1"
"GO:0043407",0.0160375568180813,1.80363241229432,21.4292809447602,30,60,"negative regulation of MAP kinase activity","SH2B3, HIPK3, SPRY3, SPRY1, SPRY2, RGS14, IRAK3, DUSP10, STK38, DUSP19, PAQR3, DAB2IP, ZNF675, DUSP1, DUSP7, CBLC, NUP62, GBA1, PDCD4, GSTP1, APOE, LYN, INPP5K, PIK3CB, PTPN1, PTPN6, PTPRJ, RGS2, SFRP1, SMPD1"
"GO:0051058",0.0177223343104817,1.80350768275648,20.7149715799349,29,58,"negative regulation of small GTPase mediated signal transduction","SPRY3, SPRY1, SPRY2, DLC1, STAMBP, ARHGAP42, DAB2IP, FLCN, CCDC125, FBP1, KANK1, CD2AP, SH3BP1, NUP62, KCTD13, ABL2, ITGA3, ITGB1, STMN1, CYRIB, RASIP1, HEG1, TNFAIP1, LZTR1, RASAL1, CUL3, CGNL1, SYNGAP1, ARHGAP44"
"GO:0051289",0.0177223343104817,1.80350768275648,20.7149715799349,29,58,"protein homotetramerization","USP16, CRYZ, CTH, CRTC2, ALDH1A3, ALDH9A1, ALDOA, CRTC1, CBY1, SAMHD1, GNMT, GOLGA2, HSD17B10, ACACA, ACACB, HPRT1, KCNJ2, APIP, EVL, PKD2, APPL2, ACOT13, MCOLN1, SHMT1, CRTC3, SOD2, SSBP1, TRPM2, VASP"
"GO:0042149",0.0216692020925338,1.80325833979829,19.2863528502842,27,54,"cellular response to glucose starvation","PLIN3, MYBBP1A, KAT5, PLIN2, SESN3, BHLHA15, ATG14, FOXO3, SIK2, SIRT1, TBL2, SESN1, PIK3R4, HNRNPA1, IFI16, ATF4, NFE2L2, SH3GLB1, PRKAG2, IMPACT, PRKAA2, PRKAG1, SUV39H1, UPP1, XBP1, ZC3H12A, MTMR3"
"GO:0060998",0.0216692020925338,1.80325833979829,19.2863528502842,27,54,"regulation of dendritic spine development","ACTR2, BAIAP2, EFNA1, SDK1, CPEB3, FMR1, NGEF, DNM3, TANC2, STAU2, DISC1, DBNL, HDAC2, APOE, CAPRIN1, PAK3, ASAP1, C21orf91, MAPK6, PSEN1, PTEN, SRGAP2C, CAPRIN2, GPRASP3, DTNBP1, CAMK1, MAPKAPK5"
"GO:0061082",0.0265459338605075,1.80300915154335,17.8577341206335,25,50,"myeloid leukocyte cytokine production","NOD1, IRAK3, TICAM1, DDX1, SIRT1, RIGI, PANX1, PYCARD, HLA-G, HMOX1, KIT, MYD88, P2RX7, GPRC5B, PLCG2, ACP5, MAVS, CARD9, SYK, TGFB3, TLR4, LAPTM5, NLRX1, SEMA7A, MAPKAPK2"
"GO:0071229",0.00533076144067196,1.76511097282721,31.7867667347277,44,89,"cellular response to acid chemical","RRAGB, KLF2, BAIAP2, CEBPB, RRAGA, COL1A1, COL4A1, COL5A2, COL6A1, SESN3, SLC38A9, CYBA, CYBB, DNMT1, DNMT3A, EGFR, UBR1, CPEB3, SH3BP4, MTOR, NSMF, SESN1, GCLM, HNRNPAB, HNRNPD, HSF1, IPO5, NTRK2, LARS1, PIK3CA, PKD2, PLEC, ATP7A, LAMTOR1, AMIGO1, RPTOR, RRAGD, BCL2L1, RRAGC, SIPA1, VEGFA, XBP1, PNPLA3, SOCS1"
"GO:0061515",0.00711879853177961,1.76187884576938,29.6438386402516,41,83,"myeloid cell development","ABI1, SH2B3, WASF2, MAEA, KLF2, CITED2, CEBPB, FAM210B, SLC9B2, EP300, DMTN, ERCC2, ALAS1, FLNA, ABCB10, BRD1, G6PD, ZNF385A, VPS33B, FOXP1, ANXA2, APP, KIT, LTF, MEIS1, NOTCH2, SLC11A2, PIP4K2A, ATP6AP1, LYAR, SLC25A40, FAM20C, PTPN6, PTPN11, ARID4A, RPS6, BPGM, SRC, TLR2, BAP1, PABPC4"
"GO:0007249",0.0253922745404647,1.76179341425854,19.4781417710197,27,55,"I-kappaB kinase/NF-kappaB signaling","PRDX4, RIPK3, IRAK1BP1, SIRPA, ZNF675, AKT1, UFL1, NKIRAS2, NKIRAS1, IRAK2, NFKBIA, NFKBIB, NFKBIL1, PLCG2, ZFAND6, FAIM, PIDD1, RELB, BCL3, ROCK1, TLR2, TRAF1, TRAF3, SNIP1, SQSTM1, CPNE1, TRAF4"
"GO:0043242",0.00784267018669734,1.76070865186264,28.9295292754263,40,81,"negative regulation of protein-containing complex disassembly","HDAC6, APC2, KATNB1, CIB1, IRAK3, ADD3, MTPN, TTBK2, CAMSAP1, DMTN, EPS8, SCAF8, CLASP2, FLII, CAMSAP2, CLASP1, WASHC2C, GSN, APC, MAP1B, MID1, VILL, SPTBN5, LIMA1, PIK3CA, TMEM39A, CARMIL1, TAOK1, TWF1, CAMSAP3, SPTBN4, MID1IP1, RDX, ATXN7, SPTAN1, SPTBN1, SPTBN2, PHF23, CAPZA2, ARHGEF2"
"GO:0071357",0.00952542720830243,1.75820759905311,27.5009105457756,38,77,"cellular response to type I interferon","TANK, IFITM3, IFITM2, USP18, TTLL12, SAMHD1, TBK1, CNOT7, UBE2K, IFIT1, IFNAR1, IFNAR2, IRAK1, IRF3, IRF7, JAK1, USP27X, MYD88, OAS1, OAS2, OAS3, YTHDF2, METTL3, MAVS, PTPN1, PTPN2, PTPN6, PTPN11, CACTIN, STAT1, STAT2, TRAF3, TYK2, ZBP1, TRIM56, FADD, TRIM41, ISG15"
"GO:0061077",0.0140964884164176,1.75243420760662,24.6436730864743,34,69,"chaperone-mediated protein folding","DNAJB6, TRAP1, CRTAP, CCT7, CCT4, CCT2, CCT8, CLU, CSNK2A1, UNC45B, DFFA, TOR1A, FKBP4, DNAJB5, CHORDC1, TOR1B, TOR2A, ERO1A, DNAJB2, HSPA1A, HSPA1B, HSPA1L, HSPA8, HSPA14, FKBP11, PPIB, PPID, BAG1, SDF2, P3H1, ST13, HSPA13, TCP1, CCT3"
"GO:1901224",0.0155594899454544,1.75079707298357,23.9293637216489,33,67,"positive regulation of NIK/NF-kappaB signaling","NOD1, NFAT5, PTP4A3, RC3H1, DDX3X, EDA, AGO3, EGFR, EP300, RTKN2, SASH1, PDCD4, APP, IL18, IRAK1, RHOA, LGALS9, LIMS1, NR3C2, PHB1, TRIM44, C20orf27, EIF2AK2, RELA, RPS3, TLR2, TLR4, TRAF6, LAPTM5, ACTN4, TRADD, SPHK1, CD14"
"GO:0001885",0.0171801365070853,1.74906832298137,23.2150543568236,32,65,"endothelial cell development","RAPGEF3, CLDN3, MARVELD2, F2RL1, FASN, CLIC4, ARHGEF26, TJP3, GPX1, RAPGEF1, IKBKB, AFDN, MSN, MYD88, F11R, PECAM1, HEG1, RAP2C, RAP1A, RAP1B, RDX, ROCK1, TJP1, TNFRSF1A, VCL, VEGFA, EZR, VEZF1, PLOD3, MYADM, S1PR2, TJP2"
"GO:0009059",0.0166207919831117,1.74732580037665,22.162571449781,31,67,"macromolecule biosynthetic process","CDKN2D, SLC35D2, POLI, USP43, RCHY1, POLDIP2, POLM, HEXA, LIG3, LIG4, LOX, MRE11, RRM2B, POLK, REV1, POLE3, POLB, POLD2, POLE, POLG, GAR1, NOP10, NHP2, WRNIP1, POLD4, REV3L, RPA1, RRM1, TEP1, VCP, CHST2"
"GO:0016925",0.0189763977771743,1.74723936500543,22.5007449919982,31,63,"protein sumoylation","TOPORS, HMG20A, TRIM38, PARK7, UHRF2, CTNNB1, EGR2, NSMCE1, SMC5, RWDD3, SENP6, GNL3, ARNT, MDM2, HDAC7, PIAS4, PML, SLF2, NSMCE3, ZMIZ1, RANBP2, RANGAP1, RELA, TRIM27, SUMO3, STX1A, UBE2I, SUMO1, NFATC2IP, PIAS1, HDAC4"
"GO:0099072",0.0189763977771743,1.74723936500543,22.5007449919982,31,63,"regulation of postsynaptic membrane neurotransmitter receptor levels","ADAM10, GPHN, AP2M1, CTNND1, AP2A1, DAG1, DLG1, DLG3, EFNB2, EPS8, GPC4, CLSTN1, ARC, GRIP1, SCRIB, DNM3, HRAS, RAB8A, OPHN1, PPP3R1, VPS35, PRKCI, PRKCZ, ERBIN, GRIPAP1, RAP1A, PORCN, STX3, NUMB, RAB11A, ARHGAP44"
"GO:0002218",0.0209684707444381,1.74530049774164,21.7864356271729,30,61,"activation of innate immune response","PQBP1, CGAS, EP300, FCN2, SIN3A, PYCARD, TBK1, HSP90AA1, IFI16, IKBKB, LYN, NONO, PAK1, PAK2, PAK3, PLCG2, ZNFX1, MAVS, NLRC4, CLEC7A, SRC, SYK, TLR4, TRAF6, XRCC5, ZBP1, CASP6, TRIM5, ZCCHC3, TOMM70"
"GO:0070231",0.0256338958424499,1.74104753954494,20.3578168975222,28,57,"T cell apoptotic process","ADA, BCL2L11, RIPK3, CHEK2, DFFA, EFNA1, AKT1, PRKD2, GLI3, HIF1A, IDO1, ARG2, LGALS3, LGALS9, P2RX7, PIP, LMBR1L, PRKCQ, GPAM, BAK1, BAX, BCL3, RPS6, ST3GAL1, DOCK8, RIPK1, FADD, DNAJA3"
"GO:0019083",0.0347727368349902,1.73351350061448,18.2148888030462,25,51,"viral transcription","TRIM13, CDK9, IFITM3, MID2, CHD1, DHX9, EP300, TRIM32, RRP1B, TARDBP, HDAC1, HPN, LARP7, INPP5K, PSMC3, REST, TRIM27, NUCKS1, SMARCA4, SMARCB1, TRIM21, USF1, USF2, CCNT2, CTDP1"
"GO:1900407",0.0056743281143279,1.73010037348273,33.572540146791,46,94,"regulation of cellular response to oxidative stress","HDAC6, TRAP1, LANCL1, TLR6, RACK1, FBLN5, PARK7, PARP1, CTNNB1, DHFR, ENDOG, AKT1, FOXO3, SIRT1, ALOX5, FUT8, FBXO7, GFER, FOXP1, GPX1, HIF1A, MCL1, ATF4, NFE2L2, NONO, DDR2, P4HB, PRKN, PDE8A, PPIA, OXR1, MAPK7, TBC1D24, PYCR1, REST, PINK1, SOD1, SOD2, TLR4, TRPM2, TSC1, TXN, AIFM2, RIPK1, NOL3, BAG5"
"GO:0051851",0.00917862657724654,1.72075665472114,30.0009933226643,41,84,"modulation by host of symbiont process","CDK9, PAIP1, CFL1, CHD1, TBC1D20, EEF1A1, EP300, STOM, FASN, NAPEPLD, RRP1B, FMR1, TARDBP, ZDHHC20, SAP30BP, ZDHHC8, HDAC1, HPN, HSPA8, APOE, IGF2R, LTF, PRKN, PC, ZDHHC9, INPP5K, PHB1, PIK3C2G, PI4KA, PPIB, PSMC3, RAB5A, REST, CARD9, NUCKS1, SMARCA4, SMARCB1, ZC3H12A, EEA1, CTDP1, CDC42"
"GO:0002720",0.0122798505480205,1.71410475598384,27.8580652281883,38,78,"positive regulation of cytokine production involved in immune response","NOD1, ARID5A, LACC1, TICAM1, CD55, DENND1B, DDX1, F2RL1, SIRT1, RIGI, PANX1, GATA3, PYCARD, HK1, HLA-A, HLA-E, HLA-F, HLA-G, IL18, KIT, MYD88, P2RX7, GPRC5B, PLCG2, PRKCZ, MAVS, CARD9, CLEC7A, SYK, TLR4, TRAF2, TRAF6, LAPTM5, FZD5, SEMA7A, TNFRSF14, MAPKAPK2, CD81"
