"EntrezID","Symbol","Description","P value"
"642517","AGAP9","ArfGAP with GTPase domain, ankyrin repeat and PH domain 9",0.000849926359052344
"8607","RUVBL1","RuvB like AAA ATPase 1",0.000850559528431161
"56127","PCDHB9","protocadherin beta 9",0.000850918199576389
"79971","WLS","wntless Wnt ligand secretion mediator",0.000852073674906362
"80320","SP6","Sp6 transcription factor",0.00085271681989485
"2191","FAP","fibroblast activation protein alpha",0.000853137652819802
"11232","POLG2","DNA polymerase gamma 2, accessory subunit",0.000853192528227797
"146956","EME1","essential meiotic structure-specific endonuclease 1",0.000855522389521024
"7216","TRO","trophinin",0.000856209615631154
"240","ALOX5","arachidonate 5-lipoxygenase",0.000856790002614627
"489","ATP2A3","ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3",0.000857077351137159
"29844","TFPT","TCF3 fusion partner",0.000857562637745946
"26005","C2CD3","C2 calcium dependent domain containing 3",0.000857699544497548
"2634","GBP2","guanylate binding protein 2",0.000858939741252174
"2137","EXTL3","exostosin like glycosyltransferase 3",0.000859020735162086
"5714","PSMD8","proteasome 26S subunit, non-ATPase 8",0.000860213753071992
"85376","RIMBP3","RIMS binding protein 3",0.000861785442896057
"84232","MAF1","MAF1 homolog, negative regulator of RNA polymerase III",0.000863211724599133
"202","CRYBG1","crystallin beta-gamma domain containing 1",0.000863537527291403
"7978","MTERF1","mitochondrial transcription termination factor 1",0.000864043314110496
"3709","ITPR2","inositol 1,4,5-trisphosphate receptor type 2",0.000864628844325699
"6779","STATH","statherin",0.00086571538858915
"23063","WAPL","WAPL cohesin release factor",0.000866242537271855
"1209","CLPTM1","CLPTM1, transmembrane protein",0.000867766674664594
"55777","MBD5","methyl-CpG binding domain protein 5",0.000868742960610236
"342918","C19orf81","chromosome 19 open reading frame 81",0.000869255017367898
"2615","LRRC32","leucine rich repeat containing 32",0.000869797882615542
"100507436","MICA","MHC class I polypeptide-related sequence A",0.00087002825414495
"4157","MC1R","melanocortin 1 receptor",0.000870325490455626
"3625","INHBB","inhibin beta B subunit",0.000870507359946204
"51191","HERC5","HECT and RLD domain containing E3 ubiquitin protein ligase 5",0.000871718779655306
"54834","GDAP2","ganglioside induced differentiation associated protein 2",0.00087361502003791
"85480","TSLP","thymic stromal lymphopoietin",0.000874058871720429
"79899","PRR5L","proline rich 5 like",0.000876692502984167
"10001","MED6","mediator complex subunit 6",0.000876780844577763
"9717","SEC14L5","SEC14 like lipid binding 5",0.000878736613144859
"57157","PHTF2","putative homeodomain transcription factor 2",0.000878835218926621
"57459","GATAD2B","GATA zinc finger domain containing 2B",0.00087903223324004
"1666","DECR1","2,4-dienoyl-CoA reductase 1",0.000879353170432751
"3113","HLA-DPA1","major histocompatibility complex, class II, DP alpha 1",0.000879694861915525
"9991","PTBP3","polypyrimidine tract binding protein 3",0.000880209998356252
"51274","KLF3","Kruppel like factor 3",0.000882857604088683
"55236","UBA6","ubiquitin like modifier activating enzyme 6",0.000884984137022315
"64397","ZNF106","zinc finger protein 106",0.000885066819038549
"84081","NSRP1","nuclear speckle splicing regulatory protein 1",0.000885361890763048
"22908","SACM1L","SAC1 like phosphatidylinositide phosphatase",0.000886048538931483
"7812","CSDE1","cold shock domain containing E1",0.000886487058975538
"80776","B9D2","B9 protein domain 2",0.000886866568302724
"9842","PLEKHM1","pleckstrin homology and RUN domain containing M1",0.000888656555305234
"152559","PAQR3","progestin and adipoQ receptor family member 3",0.000888920390740733
"100129484","AC092171.3","NULL",0.000889274932246997
"4131","MAP1B","microtubule associated protein 1B",0.00088929867357046
"112483","SAT2","spermidine/spermine N1-acetyltransferase family member 2",0.000891089567251147
"344148","NCKAP5","NCK associated protein 5",0.000891154084724288
"89853","MVB12B","multivesicular body subunit 12B",0.000892089275167374
"101929484","LINC01615","long intergenic non-protein coding RNA 1615",0.000892922366428572
"85444","LRRCC1","leucine rich repeat and coiled-coil centrosomal protein 1",0.000893201424420287
"5164","PDK2","pyruvate dehydrogenase kinase 2",0.000893764775564021
"222658","KCTD20","potassium channel tetramerization domain containing 20",0.000893802706127267
"9016","SLC25A14","solute carrier family 25 member 14",0.000894139135209637
"8407","TAGLN2","transgelin 2",0.000894229923096512
"219333","USP12","ubiquitin specific peptidase 12",0.000895050134022912
"10286","BCAS2","BCAS2, pre-mRNA processing factor",0.000895090089172212
"8621","CDK13","cyclin dependent kinase 13",0.000895830467754322
"25840","METTL7A","methyltransferase like 7A",0.000899865683706591
"6320","CLEC11A","C-type lectin domain containing 11A",0.000900035323052939
"23647","ARFIP2","ADP ribosylation factor interacting protein 2",0.000900816579214592
"286042","FAM86B3P","family with sequence similarity 86 member B3, pseudogene",0.000901528754266523
"283219","KCTD21","potassium channel tetramerization domain containing 21",0.000901794005958134
"6601","SMARCC2","SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 2",0.000903243904367801
"8945","BTRC","beta-transducin repeat containing E3 ubiquitin protein ligase",0.00090384028269197
"26167","PCDHB5","protocadherin beta 5",0.000904120118260021
"80125","CCDC33","coiled-coil domain containing 33",0.000904677733207349
"130367","SGPP2","sphingosine-1-phosphate phosphatase 2",0.000905174077847848
"23467","NPTXR","neuronal pentraxin receptor",0.000906109929062371
"89970","RSPRY1","ring finger and SPRY domain containing 1",0.000906850142723625
"22921","MSRB2","methionine sulfoxide reductase B2",0.000907041930159336
"3612","IMPA1","inositol monophosphatase 1",0.000907076290917574
"6130","RPL7A","ribosomal protein L7a",0.000907359054305612
"1387","CREBBP","CREB binding protein",0.000908320489601211
"1936","EEF1D","eukaryotic translation elongation factor 1 delta",0.000908415481151614
"51560","RAB6B","RAB6B, member RAS oncogene family",0.000908810244385938
"88745","RRP36","ribosomal RNA processing 36",0.00090904204278508
"25913","POT1","protection of telomeres 1",0.000909470990195449
"100506795","LINC01354","long intergenic non-protein coding RNA 1354",0.000911008383810863
"6389","SDHA","succinate dehydrogenase complex flavoprotein subunit A",0.000911755596519903
"85462","FHDC1","FH2 domain containing 1",0.000914120440752342
"114792","KLHL32","kelch like family member 32",0.000915264567458274
"84307","ZNF397","zinc finger protein 397",0.000915578104424108
"84197","POMK","protein-O-mannose kinase",0.000918218926581282
"26509","MYOF","myoferlin",0.000918953493476482
"5631","PRPS1","phosphoribosyl pyrophosphate synthetase 1",0.000919279428563291
"10897","YIF1A","Yip1 interacting factor homolog A, membrane trafficking protein",0.000921108844069152
"55602","CDKN2AIP","CDKN2A interacting protein",0.000922639121629931
"7295","TXN","thioredoxin",0.000922705058379436
"107984895","AC004233.3","NULL",0.000922729092181052
"65260","COA7","cytochrome c oxidase assembly factor 7 (putative)",0.000923610860460444
"6732","SRPK1","SRSF protein kinase 1",0.000924844568870209
"56647","BCCIP","BRCA2 and CDKN1A interacting protein",0.000924913600951482
"10944","C11orf58","chromosome 11 open reading frame 58",0.000926368693775048
"440145","MZT1","mitotic spindle organizing protein 1",0.000929222308720057
"26233","FBXL6","F-box and leucine rich repeat protein 6",0.000929879609019801
"10217","CTDSPL","CTD small phosphatase like",0.000930501632524727
"90990","KIFC2","kinesin family member C2",0.000931006358645847
"128338","DRAM2","DNA damage regulated autophagy modulator 2",0.000931233028323764
"4685","NCAM2","neural cell adhesion molecule 2",0.000937032566526552
"56132","PCDHB3","protocadherin beta 3",0.000937584483499343
"57560","IFT80","intraflagellar transport 80",0.000937717090686574
"4166","CHST6","carbohydrate sulfotransferase 6",0.000938209952293434
"579","NKX3-2","NK3 homeobox 2",0.000938359065243421
"101927034","ROR1-AS1","ROR1 antisense RNA 1",0.000938847506660512
"84945","ABHD13","abhydrolase domain containing 13",0.000939075182363358
"51050","PI15","peptidase inhibitor 15",0.000939116903567738
"171023","ASXL1","additional sex combs like 1, transcriptional regulator",0.000940021412611292
"10634","GAS2L1","growth arrest specific 2 like 1",0.000940093451854862
"80321","CEP70","centrosomal protein 70",0.000940823085513687
"83715","ESPN","espin",0.00094360063805099
"57209","ZNF248","zinc finger protein 248",0.000946265623052445
"374819","LRRC37A3","leucine rich repeat containing 37 member A3",0.000948395353622011
"57697","FANCM","Fanconi anemia complementation group M",0.000948702553929426
"56114","PCDHGA1","protocadherin gamma subfamily A, 1",0.000950354579789536
"283284","IGSF22","immunoglobulin superfamily member 22",0.000950461914663192
"7507","XPA","XPA, DNA damage recognition and repair factor",0.000950807696653344
"7059","THBS3","thrombospondin 3",0.000951360655448985
"201633","TIGIT","T-cell immunoreceptor with Ig and ITIM domains",0.000951365271811166
"5187","PER1","period circadian clock 1",0.000951663477636422
"10671","DCTN6","dynactin subunit 6",0.000952237880421647
"84296","GINS4","GINS complex subunit 4",0.000953337353433059
"128312","HIST3H2BB","histone cluster 3 H2B family member b",0.000955478004004195
"245711","SPDYA","speedy/RINGO cell cycle regulator family member A",0.000955643155109098
"54883","CWC25","CWC25 spliceosome associated protein homolog",0.000955826455991016
"3454","IFNAR1","interferon alpha and beta receptor subunit 1",0.000956263909231536
"84650","EBPL","emopamil binding protein like",0.000956904732706376
"9465","AKAP7","A-kinase anchoring protein 7",0.000958365922375193
"57862","ZNF410","zinc finger protein 410",0.000959201287595191
"259232","NALCN","sodium leak channel, non-selective",0.000959423732279863
"10397","NDRG1","N-myc downstream regulated 1",0.000959670059848428
"144481","SOCS2-AS1","SOCS2 antisense RNA 1",0.000960329858899489
"4709","NDUFB3","NADH:ubiquinone oxidoreductase subunit B3",0.000960967324072692
"81892","SLIRP","SRA stem-loop interacting RNA binding protein",0.000962085207831587
"401152","C4orf3","chromosome 4 open reading frame 3",0.000962258314896491
"29926","GMPPA","GDP-mannose pyrophosphorylase A",0.000963433030610084
"3267","AGFG1","ArfGAP with FG repeats 1",0.000965310340301118
"9441","MED26","mediator complex subunit 26",0.000965584104924533
"113230","MISP3","MISP family member 3",0.000967992408802298
"29958","DMGDH","dimethylglycine dehydrogenase",0.000968724031805923
"142684","RAB40A","RAB40A, member RAS oncogene family",0.000968787604753274
"3679","ITGA7","integrin subunit alpha 7",0.000969006067186085
"9459","ARHGEF6","Rac/Cdc42 guanine nucleotide exchange factor 6",0.000969574851873323
"26152","ZNF337","zinc finger protein 337",0.000969871942506306
"284695","ZNF326","zinc finger protein 326",0.000970203882307397
"60680","CELF5","CUGBP Elav-like family member 5",0.000971466924378883
"51281","ANKMY1","ankyrin repeat and MYND domain containing 1",0.000971546768359755
"9575","CLOCK","clock circadian regulator",0.000975367843785824
"387700","SLC16A12","solute carrier family 16 member 12",0.000975939518733426
"165186","TOGARAM2","TOG array regulator of axonemal microtubules 2",0.00097875404594272
"8763","CD164","CD164 molecule",0.000979035195120437
"26071","RTL8A","retrotransposon Gag like 8A",0.000980131568580456
"84515","MCM8","minichromosome maintenance 8 homologous recombination repair factor",0.000981180578617291
"57717","PCDHB16","protocadherin beta 16",0.000981304225808777
"5281","PIGF","phosphatidylinositol glycan anchor biosynthesis class F",0.000981490109554839
"254251","LCORL","ligand dependent nuclear receptor corepressor like",0.000982608905096605
"9131","AIFM1","apoptosis inducing factor mitochondria associated 1",0.000982770102835762
"9439","MED23","mediator complex subunit 23",0.000984574553259288
"8851","CDK5R1","cyclin dependent kinase 5 regulatory subunit 1",0.000984746939907577
"23469","PHF3","PHD finger protein 3",0.000984750743735496
"9880","ZBTB39","zinc finger and BTB domain containing 39",0.000984924743535398
"51304","ZDHHC3","zinc finger DHHC-type containing 3",0.000985751841098947
"105369635","MIR200CHG","MIR200C and MIR141 host gene",0.000985809592486619
"85406","DNAJC14","DnaJ heat shock protein family (Hsp40) member C14",0.000989451878151359
"7011","TEP1","telomerase associated protein 1",0.000990062481197818
"79680","RTL10","retrotransposon Gag like 10",0.000991136605337117
"162966","ZNF600","zinc finger protein 600",0.000991293919910707
"83694","RPS6KL1","ribosomal protein S6 kinase like 1",0.000991390137498049
"387590","TPTEP1","transmembrane phosphatase with tensin homology pseudogene 1",0.000992827224411075
"641364","SLC7A11-AS1","SLC7A11 antisense RNA 1",0.000994378850636357
"3265","HRAS","HRas proto-oncogene, GTPase",0.00099486637939461
"54413","NLGN3","neuroligin 3",0.000994935447643175
"57189","KIAA1147","KIAA1147",0.000995467949953643
"552853","NCRNA00250","non-protein coding RNA 250",0.000995529972275255
"7134","TNNC1","troponin C1, slow skeletal and cardiac type",0.000996035974374143
"23411","SIRT1","sirtuin 1",0.000996810349559452
"83876","MRO","maestro",0.000996940748392294
"55260","TMEM143","transmembrane protein 143",0.000997034936908503
"100113386","UCKL1-AS1","UCKL1 antisense RNA 1",0.000999073315493648
"9401","RECQL4","RecQ like helicase 4",0.000999276247242609
"29070","CCDC113","coiled-coil domain containing 113",0.000999397586588069
"93979","CPA5","carboxypeptidase A5",0.00100182016426964
"285855","RPL7L1","ribosomal protein L7 like 1",0.00100215527272751
"80228","ORAI2","ORAI calcium release-activated calcium modulator 2",0.00100242455647315
"60496","AASDHPPT","aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase",0.00100331549985366
"152992","TRMT44","tRNA methyltransferase 44 homolog (S. cerevisiae)",0.00100359304429987
"56981","PRDM11","PR/SET domain 11",0.00100364459749236
"6230","RPS25","ribosomal protein S25",0.00100412434128638
"114897","C1QTNF1","C1q and TNF related 1",0.00100414630356216
"8065","CUL5","cullin 5",0.00100441953804986
"23399","CTDNEP1","CTD nuclear envelope phosphatase 1",0.00100454993759103
"220064","ORAOV1","oral cancer overexpressed 1",0.00100631309142551
"10621","POLR3F","RNA polymerase III subunit F",0.00100687538540623
"205717","USF3","upstream transcription factor family member 3",0.00100967944103347
"23072","HECW1","HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1",0.00101000006488416
"831","CAST","calpastatin",0.00101072893629195
"10914","PAPOLA","poly(A) polymerase alpha",0.0010127843724147
"85349","KRT87P","keratin 87 pseudogene",0.00101351128700122
"1647","GADD45A","growth arrest and DNA damage inducible alpha",0.00101360673089845
"6549","SLC9A2","solute carrier family 9 member A2",0.00101489848347913
"387707","CC2D2B","coiled-coil and C2 domain containing 2B",0.00101563032650609
"5879","RAC1","ras-related C3 botulinum toxin substrate 1 (rho family, small GTP binding protein Rac1)",0.00101569447349503
"80832","APOL4","apolipoprotein L4",0.00101669185676179
"63939","FAM217B","family with sequence similarity 217 member B",0.00101674756020853
"6834","SURF1","SURF1, cytochrome c oxidase assembly factor",0.00101721557936518
"21","ABCA3","ATP binding cassette subfamily A member 3",0.0010175551755579
"113622","ADPRHL1","ADP-ribosylhydrolase like 1",0.00101860570507584
"644815","FAM83G","family with sequence similarity 83 member G",0.00101891813578314
"51454","GULP1","GULP, engulfment adaptor PTB domain containing 1",0.00102451401843306
"79970","ZNF767P","zinc finger family member 767, pseudogene",0.00102535601270715
"6237","RRAS","related RAS viral (r-ras) oncogene homolog",0.00102590737100205
"220108","FAM124A","family with sequence similarity 124 member A",0.00102600487712667
"55746","NUP133","nucleoporin 133",0.00102690335696098
"3000","GUCY2D","guanylate cyclase 2D, retinal",0.00102720670418055
"2108","ETFA","electron transfer flavoprotein alpha subunit",0.00102736816573867
"90736","FAM104B","family with sequence similarity 104 member B",0.00103046856948907
"51729","WBP11","WW domain binding protein 11",0.0010308128044394
"4284","MIP","major intrinsic protein of lens fiber",0.00103206502765496
"220042","DDIAS","DNA damage induced apoptosis suppressor",0.00103330508253097
"440295","GOLGA6L9","golgin A6 family-like 9",0.00103402745180603
"3797","KIF3C","kinesin family member 3C",0.00103494660604753
"57617","VPS18","VPS18, CORVET/HOPS core subunit",0.00103714751383954
"64067","NPAS3","neuronal PAS domain protein 3",0.00103937268579313
"80264","ZNF430","zinc finger protein 430",0.00104071105665238
"120939","TMEM52B","transmembrane protein 52B",0.00104084586262143
"23170","TTLL12","tubulin tyrosine ligase like 12",0.00104257485179304
"79633","FAT4","FAT atypical cadherin 4",0.00104286781203267
"9377","COX5A","cytochrome c oxidase subunit 5A",0.00104335348851836
"9172","MYOM2","myomesin 2",0.00104391618551003
"1606","DGKA","diacylglycerol kinase alpha",0.00104612179509544
"4319","MMP10","matrix metallopeptidase 10",0.00104802458764985
"127602","DNAH14","dynein axonemal heavy chain 14",0.0010510469599514
"25929","GEMIN5","gem nuclear organelle associated protein 5",0.00105287322963465
"347475","CCDC160","coiled-coil domain containing 160",0.00105519592078795
"619208","FAM229B","family with sequence similarity 229 member B",0.00105608290980341
"145748","LYSMD4","LysM domain containing 4",0.00105972001588195
"4495","MT1G","metallothionein 1G",0.00106122509100404
"5217","PFN2","profilin 2",0.00106219310057254
"51693","TRAPPC2L","trafficking protein particle complex 2 like",0.0010643306329372
"10603","SH2B2","SH2B adaptor protein 2",0.00106541517366676
"83933","HDAC10","histone deacetylase 10",0.00106596088124622
"11120","BTN2A1","butyrophilin subfamily 2 member A1",0.00106679011344069
"25920","NELFB","negative elongation factor complex member B",0.00106827364816575
"29082","CHMP4A","charged multivesicular body protein 4A",0.00106874078262487
"5757","PTMA","prothymosin, alpha",0.00106922209518534
"3203","HOXA6","homeobox A6",0.00106964653903363
"10483","SEC23B","Sec23 homolog B, coat complex II component",0.00107053441120142
"3396","MRPL58","mitochondrial ribosomal protein L58",0.00107115411114633
"57418","WDR18","WD repeat domain 18",0.00107169120651829
"5976","UPF1","UPF1, RNA helicase and ATPase",0.00107191141916529
"55582","KIF27","kinesin family member 27",0.00107208283174298
"2110","ETFDH","electron transfer flavoprotein dehydrogenase",0.00107248657299686
"57415","C3orf14","chromosome 3 open reading frame 14",0.00107292881371657
"123879","DCUN1D3","defective in cullin neddylation 1 domain containing 3",0.0010735221186321
"56111","PCDHGA4","protocadherin gamma subfamily A, 4",0.00107420061609931
"55182","RNF220","ring finger protein 220",0.00107538449010236
"9847","C2CD5","C2 calcium dependent domain containing 5",0.00107574183232995
"830","CAPZA2","capping actin protein of muscle Z-line alpha subunit 2",0.00107624808098805
"517","ATP5G2","ATP synthase, H+ transporting, mitochondrial Fo complex subunit C2 (subunit 9)",0.00107821171983558
"253982","ASPHD1","aspartate beta-hydroxylase domain containing 1",0.00107846675897982
"10411","RAPGEF3","Rap guanine nucleotide exchange factor 3",0.00107869336395461
"79956","ERMP1","endoplasmic reticulum metallopeptidase 1",0.00107894853422563
"100874235","CACNA1C-AS2","CACNA1C antisense RNA 2",0.00108280706457564
"84281","C2orf88","chromosome 2 open reading frame 88",0.00108369170517686
"11248","NXPH3","neurexophilin 3",0.0010858463423965
"203522","INTS6L","integrator complex subunit 6 like",0.00108955623505169
"151449","GDF7","growth differentiation factor 7",0.00109028397426025
"55624","POMGNT1","protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-)",0.00109173467010182
"85027","SMIM3","small integral membrane protein 3",0.00109232093060396
"100129842","ZNF737","zinc finger protein 737",0.00109300248705146
"10194","TSHZ1","teashirt zinc finger homeobox 1",0.00109526185446363
"145567","TTC7B","tetratricopeptide repeat domain 7B",0.00109529892988003
"54522","ANKRD16","ankyrin repeat domain 16",0.00109659372470183
"157753","TMEM74","transmembrane protein 74",0.00109744234569509
"9807","IP6K1","inositol hexakisphosphate kinase 1",0.00109786317890292
"79661","NEIL1","nei like DNA glycosylase 1",0.00109954275153745
"80167","ABHD18","abhydrolase domain containing 18",0.00110185496809245
"54868","TMEM104","transmembrane protein 104",0.00110224551227422
"200035","NUDT17","nudix hydrolase 17",0.00110621261057209
"778","CACNA1F","calcium voltage-gated channel subunit alpha1 F",0.00110649635787108
"8844","KSR1","kinase suppressor of ras 1",0.00110649649530392
"94120","SYTL3","synaptotagmin like 3",0.00110653761441604
"8787","RGS9","regulator of G protein signaling 9",0.00110669388557905
"1977","EIF4E","eukaryotic translation initiation factor 4E",0.00110722538881391
"83787","ARMC10","armadillo repeat containing 10",0.0011077800393442
"10138","YAF2","YY1 associated factor 2",0.00111020049265398
"1464","CSPG4","chondroitin sulfate proteoglycan 4",0.00111048262478142
"56255","TMX4","thioredoxin related transmembrane protein 4",0.00111140929728737
"126526","C19orf47","chromosome 19 open reading frame 47",0.0011125133812474
"135138","PACRG","parkin coregulated",0.00111279081750781
"9940","DLEC1","deleted in lung and esophageal cancer 1",0.00111340793303749
"84547","PGBD1","piggyBac transposable element derived 1",0.00111407570900357
"9373","PLAA","phospholipase A2 activating protein",0.0011140820433333
"1457","CSNK2A1","casein kinase 2 alpha 1",0.00111659799087871
"2886","GRB7","growth factor receptor bound protein 7",0.00111753826600069
"6597","SMARCA4","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4",0.00111755721423279
"201292","TRIM65","tripartite motif containing 65",0.00111890694089944
"79188","TMEM43","transmembrane protein 43",0.0011191298792419
"79632","FAM184A","family with sequence similarity 184 member A",0.00112194061219817
"197135","PATL2","PAT1 homolog 2",0.00112216584741409
"162514","TRPV3","transient receptor potential cation channel subfamily V member 3",0.00112339164418673
"9898","UBAP2L","ubiquitin associated protein 2 like",0.00112419052305801
"54815","GATAD2A","GATA zinc finger domain containing 2A",0.00112472258989338
"79833","GEMIN6","gem nuclear organelle associated protein 6",0.00112520184157794
"81793","TLR10","toll like receptor 10",0.00113075462886481
"9900","SV2A","synaptic vesicle glycoprotein 2A",0.00113188892765193
"90390","MED30","mediator complex subunit 30",0.00113498914161836
"132299","OCIAD2","OCIA domain containing 2",0.00113523532433057
"127428","TCEANC2","transcription elongation factor A N-terminal and central domain containing 2",0.00113671143394289
"6903","TBCC","tubulin folding cofactor C",0.00113701407665667
"1861","TOR1A","torsin family 1 member A",0.0011376375266875
"10733","PLK4","polo like kinase 4",0.00113775317774967
"9058","SLC13A2","solute carrier family 13 member 2",0.00113792995244377
"8452","CUL3","cullin 3",0.00113872762599154
"92181","UBTD2","ubiquitin domain containing 2",0.00113913303751378
"11278","KLF12","Kruppel like factor 12",0.00113945130364357
"51364","ZMYND10","zinc finger MYND-type containing 10",0.00113977486431993
"51728","POLR3K","RNA polymerase III subunit K",0.00114092481310191
"54805","CNNM2","cyclin and CBS domain divalent metal cation transport mediator 2",0.00114101620456686
"5922","RASA2","RAS p21 protein activator 2",0.00114328475262382
"10417","SPON2","spondin 2",0.00114610666867565
"27095","TRAPPC3","trafficking protein particle complex 3",0.00114680717524362
"64981","MRPL34","mitochondrial ribosomal protein L34",0.00114848791801303
"23065","EMC1","ER membrane protein complex subunit 1",0.00114894093218976
"7290","HIRA","histone cell cycle regulator",0.00114972926662871
"1875","E2F5","E2F transcription factor 5",0.00115076997654917
"100526772","TMEM110-MUSTN1","TMEM110-MUSTN1 readthrough",0.00115181773315087
"9337","CNOT8","CCR4-NOT transcription complex subunit 8",0.00115313015637397
"54431","DNAJC10","DnaJ heat shock protein family (Hsp40) member C10",0.00115450829550401
"4863","NPAT","nuclear protein, coactivator of histone transcription",0.00115549133247306
"729096","BMS1P4","BMS1, ribosome biogenesis factor pseudogene 4",0.00115642851284115
"63925","ZNF335","zinc finger protein 335",0.00115749330898107
"140890","SREK1","splicing regulatory glutamic acid and lysine rich protein 1",0.00115818146068247
"23198","PSME4","proteasome activator subunit 4",0.00116000399663552
"6376","CX3CL1","C-X3-C motif chemokine ligand 1",0.00116146898161018
"5612","THAP12","THAP domain containing 12",0.00116153212745562
"4179","CD46","CD46 molecule",0.00116208185770084
"7535","ZAP70","zeta chain of T-cell receptor associated protein kinase 70",0.00116266544726829
"5048","PAFAH1B1","platelet activating factor acetylhydrolase 1b regulatory subunit 1",0.00116270133008267
"11321","GPN1","GPN-loop GTPase 1",0.00116614035881535
"80256","FAM214B","family with sequence similarity 214 member B",0.00116685613399814
"51104","ABHD17B","abhydrolase domain containing 17B",0.00116710923063357
"57678","GPAM","glycerol-3-phosphate acyltransferase, mitochondrial",0.001167431431495
"2296","FOXC1","forkhead box C1",0.00116824758051548
"286178","AC104051.2","NULL",0.00117048535676567
"9025","RNF8","ring finger protein 8",0.00117364459785341
"57515","SERINC1","serine incorporator 1",0.00117368335463708
"4830","NME1","NME/NM23 nucleoside diphosphate kinase 1",0.00117446663147702
"9724","UTP14C","UTP14C, small subunit processome component",0.00117479667349651
"652995","UCA1","urothelial cancer associated 1 (non-protein coding)",0.00117549476171797
"84542","KIAA1841","KIAA1841",0.00117643126312994
"5799","PTPRN2","protein tyrosine phosphatase, receptor type N2",0.00117731796055986
"91442","FAAP24","Fanconi anemia core complex associated protein 24",0.00117936401912333
"2239","GPC4","glypican 4",0.00118141266813832
"51129","ANGPTL4","angiopoietin like 4",0.00118150981027543
"201158","TVP23C","trans-golgi network vesicle protein 23 homolog C",0.0011817640568782
"25841","ABTB2","ankyrin repeat and BTB domain containing 2",0.00118187221873811
"51076","CUTC","cutC copper transporter",0.00118383359886542
"3996","LLGL1","LLGL1, scribble cell polarity complex component",0.00118431936468988
"4171","MCM2","minichromosome maintenance complex component 2",0.00118633982941241
"58494","JAM2","junctional adhesion molecule 2",0.00118948969576227
"1959","EGR2","early growth response 2",0.00119087606790025
"55028","C17orf80","chromosome 17 open reading frame 80",0.00119141284507851
"85865","GTPBP10","GTP binding protein 10",0.00119255360915171
"23007","PLCH1","phospholipase C eta 1",0.00119302741873195
"722","C4BPA","complement component 4 binding protein alpha",0.00119311600179384
"25917","THUMPD3","THUMP domain containing 3",0.00119322349269924
"113251","LARP4","La ribonucleoprotein domain family member 4",0.00119350364263138
"10005","ACOT8","acyl-CoA thioesterase 8",0.00119356628494849
"10063","COX17","COX17, cytochrome c oxidase copper chaperone",0.00119790828224964
"374920","C19orf68","chromosome 19 open reading frame 68",0.00120071663258892
"10273","STUB1","STIP1 homology and U-box containing protein 1",0.0012008143815222
"10924","SMPDL3A","sphingomyelin phosphodiesterase acid like 3A",0.00120097999899316
"7580","ZNF32","zinc finger protein 32",0.00120336060427451
"51171","HSD17B14","hydroxysteroid 17-beta dehydrogenase 14",0.00120361818109016
"114799","ESCO1","establishment of sister chromatid cohesion N-acetyltransferase 1",0.00120457210316505
"23052","ENDOD1","endonuclease domain containing 1",0.00120560434719663
"54676","GTPBP2","GTP binding protein 2",0.00120667866729074
"56905","C15orf39","chromosome 15 open reading frame 39",0.00120763320439665
"493911","PHOSPHO2","phosphatase, orphan 2",0.00121012251784847
"5830","PEX5","peroxisomal biogenesis factor 5",0.00121239817476293
"81029","WNT5B","Wnt family member 5B",0.00121302295235559
"23176","SEPT8","septin 8",0.00121440979367904
"10325","RRAGB","Ras related GTP binding B",0.00121453192354071
"10459","MAD2L2","mitotic arrest deficient 2 like 2",0.00121498073175363
"4708","NDUFB2","NADH:ubiquinone oxidoreductase subunit B2",0.00121682807540546
"10561","IFI44","interferon induced protein 44",0.0012174618857197
"127687","C1orf122","chromosome 1 open reading frame 122",0.00121926076496859
"26521","TIMM8B","translocase of inner mitochondrial membrane 8 homolog B",0.00122018591636641
"23211","ZC3H4","zinc finger CCCH-type containing 4",0.00122085088927326
"1267","CNP","2',3'-cyclic nucleotide 3' phosphodiesterase",0.00122085581774767
"147694","ZNF548","zinc finger protein 548",0.00122203345329552
"22907","DHX30","DExH-box helicase 30",0.00122261644261656
"225","ABCD2","ATP binding cassette subfamily D member 2",0.00122350726964426
"9474","ATG5","autophagy related 5",0.00122516753218971
"83758","RBP5","retinol binding protein 5",0.0012275573263012
"54985","HCFC1R1","host cell factor C1 regulator 1",0.0012306132038139
"9856","KIAA0319","KIAA0319",0.00123422207663015
"115294","PCMTD1","protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1",0.00123452502584531
"129285","PPP1R21","protein phosphatase 1 regulatory subunit 21",0.00123467437757396
"122704","MRPL52","mitochondrial ribosomal protein L52",0.00123485398292433
"1540","CYLD","CYLD lysine 63 deubiquitinase",0.00123529537422562
"7546","ZIC2","Zic family member 2",0.0012374261093735
"3421","IDH3G","isocitrate dehydrogenase 3 (NAD(+)) gamma",0.00123764747322908
"6045","RNF2","ring finger protein 2",0.00123880906080109
"2766","GMPR","guanosine monophosphate reductase",0.00123960581955407
