"EntrezID","Symbol","Description","P value"
"10212","DDX39A","DExD-box helicase 39A",0.00427003559618189
"26610","ELP4","elongator acetyltransferase complex subunit 4",0.00427895167353021
"137695","TMEM68","transmembrane protein 68",0.00429097473226969
"8976","WASL","Wiskott-Aldrich syndrome like",0.00431917241194679
"84975","MFSD5","major facilitator superfamily domain containing 5",0.00431990665731075
"115572","FAM46B","family with sequence similarity 46 member B",0.00432305341845707
"29887","SNX10","sorting nexin 10",0.00432391923462738
"90799","CEP95","centrosomal protein 95",0.00434294346569786
"10908","PNPLA6","patatin like phospholipase domain containing 6",0.00435817615754497
"9200","HACD1","3-hydroxyacyl-CoA dehydratase 1",0.004361105753244
"374882","TMEM205","transmembrane protein 205",0.00436864599309406
"284439","SLC25A42","solute carrier family 25 member 42",0.00437954502739279
"2651","GCNT2","glucosaminyl (N-acetyl) transferase 2, I-branching enzyme (I blood group)",0.00437972362618733
"9043","SPAG9","sperm associated antigen 9",0.00439312568027039
"55161","TMEM33","transmembrane protein 33",0.00439721198717102
"65997","RASL11B","RAS like family 11 member B",0.00439756031963889
"1727","CYB5R3","cytochrome b5 reductase 3",0.00440344884546284
"95","ACY1","aminoacylase 1",0.00441804134930912
"6414","SELENOP","selenoprotein P",0.00441849246054882
"9813","EFCAB14","EF-hand calcium binding domain 14",0.00442192786250195
"6646","SOAT1","sterol O-acyltransferase 1",0.00443744047008232
"84872","ZC3H10","zinc finger CCCH-type containing 10",0.00443795714947592
"210","ALAD","aminolevulinate dehydratase",0.00444151776758228
"11163","NUDT4","nudix hydrolase 4",0.00444666982825992
"57613","FAM234B","family with sequence similarity 234 member B",0.00444923938591524
"27230","SERP1","stress associated endoplasmic reticulum protein 1",0.00445525708638317
"207","AKT1","AKT serine/threonine kinase 1",0.00445772587984372
"23517","SKIV2L2","Ski2 like RNA helicase 2",0.00446578927730057
"3338","DNAJC4","DnaJ heat shock protein family (Hsp40) member C4",0.0044726721739865
"4360","MRC1","mannose receptor C-type 1",0.00447771320989787
"956","ENTPD3","ectonucleoside triphosphate diphosphohydrolase 3",0.00448391014690452
"440829","SHISA8","shisa family member 8",0.00450603778320469
"80178","C16orf59","chromosome 16 open reading frame 59",0.00451052596176138
"6138","RPL15","ribosomal protein L15",0.0045112396350202
"79694","MANEA","mannosidase endo-alpha",0.0045137677372028
"64772","ENGASE","endo-beta-N-acetylglucosaminidase",0.00452895679963405
"1386","ATF2","activating transcription factor 2",0.00453109841431143
"26517","TIMM13","translocase of inner mitochondrial membrane 13",0.00454018576057957
"4841","NONO","non-POU domain containing octamer binding",0.00454060914149834
"1783","DYNC1LI2","dynein cytoplasmic 1 light intermediate chain 2",0.00455163133734682
"90355","C5orf30","chromosome 5 open reading frame 30",0.0045557121465325
"23480","SEC61G","Sec61 translocon gamma subunit",0.00456287679242684
"55604","CARMIL1","capping protein regulator and myosin 1 linker 1",0.00456964308022922
"5413","SEPT5","septin 5",0.00457193309401838
"85025","TMEM60","transmembrane protein 60",0.00457644404850821
"79971","WLS","wntless Wnt ligand secretion mediator",0.00458401809193087
"58986","TMEM8A","transmembrane protein 8A",0.00459139109963103
"57488","ESYT2","extended synaptotagmin 2",0.00459986046293337
"9236","CCPG1","cell cycle progression 1",0.00460382326582165
"58497","PRUNE1","prune exopolyphosphatase 1",0.00460758624488733
"80833","APOL3","apolipoprotein L3",0.00461444739365091
"84263","HSDL2","hydroxysteroid dehydrogenase like 2",0.00461753641853468
"57168","ASPHD2","aspartate beta-hydroxylase domain containing 2",0.00463858926726068
"84191","FAM96A","family with sequence similarity 96 member A",0.00465284782087894
"26027","ACOT11","acyl-CoA thioesterase 11",0.0046577601701383
"929","CD14","CD14 molecule",0.00467038177788526
"79845","RNF122","ring finger protein 122",0.00467867755710438
"51166","AADAT","aminoadipate aminotransferase",0.00468929357100389
"27292","DIMT1","DIM1 dimethyladenosine transferase 1 homolog",0.00469735148687223
"57211","ADGRG6","adhesion G protein-coupled receptor G6",0.00471108361453254
"64114","TMBIM1","transmembrane BAX inhibitor motif containing 1",0.0047163648416797
"659","BMPR2","bone morphogenetic protein receptor type 2",0.00472064209899803
"54521","WDR44","WD repeat domain 44",0.00472934369415512
"79917","MAGIX","MAGI family member, X-linked",0.00473192254015042
"334","APLP2","amyloid beta precursor like protein 2",0.00473543393467579
"10312","TCIRG1","T-cell immune regulator 1, ATPase H+ transporting V0 subunit a3",0.00475502469407829
"200916","RPL22L1","ribosomal protein L22 like 1",0.00475597026998065
"6674","SPAG1","sperm associated antigen 1",0.00475882264573246
"3622","ING2","inhibitor of growth family member 2",0.00476715642082515
"2348","FOLR1","folate receptor 1",0.00476980783983039
"6500","SKP1","S-phase kinase associated protein 1",0.0047795382295841
"3421","IDH3G","isocitrate dehydrogenase 3 (NAD(+)) gamma",0.00478979744010233
"29956","CERS2","ceramide synthase 2",0.00480261355747225
"150763","GPAT2","glycerol-3-phosphate acyltransferase 2, mitochondrial",0.00480418030852736
"65263","PYCR3","pyrroline-5-carboxylate reductase 3",0.00481950386275543
"254128","NIFK-AS1","NIFK antisense RNA 1",0.00482696850806819
"1438","CSF2RA","colony stimulating factor 2 receptor alpha subunit",0.00484170941402429
"2103","ESRRB","estrogen related receptor beta",0.0048420700602021
"25807","RHBDD3","rhomboid domain containing 3",0.00484727968647691
"4193","MDM2","MDM2 proto-oncogene",0.00484827512654507
"2950","GSTP1","glutathione S-transferase pi 1",0.00486953622648345
"85363","TRIM5","tripartite motif containing 5",0.00486955251727084
"7750","ZMYM2","zinc finger MYM-type containing 2",0.00487736602208966
"22880","MORC2","MORC family CW-type zinc finger 2",0.00487911219524295
"25998","IBTK","inhibitor of Bruton tyrosine kinase",0.00488940600840582
"2900","GRIK4","glutamate ionotropic receptor kainate type subunit 4",0.00489603325342436
"55193","PBRM1","polybromo 1",0.00490279497503132
"84561","SLC12A8","solute carrier family 12 member 8",0.00490604401129735
"752","FMNL1","formin like 1",0.00490874733014113
"3799","KIF5B","kinesin family member 5B",0.0049455504110969
"80148","PQLC1","PQ loop repeat containing 1",0.00495756405298786
"8227","AKAP17A","A-kinase anchoring protein 17A",0.0049650300910522
"89781","HPS4","HPS4, biogenesis of lysosomal organelles complex 3 subunit 2",0.00497494019732381
"84365","NIFK","nucleolar protein interacting with the FHA domain of MKI67",0.00498065917257018
"10397","NDRG1","N-myc downstream regulated 1",0.00499377401857715
"5152","PDE9A","phosphodiesterase 9A",0.00500459837636491
"54463","RETREG1","reticulophagy regulator 1",0.00501609315436269
"9929","JOSD1","Josephin domain containing 1",0.00502492961762802
"29101","SSU72","SSU72 homolog, RNA polymerase II CTD phosphatase",0.0050451802887671
"89801","PPP1R3F","protein phosphatase 1 regulatory subunit 3F",0.00504547440917447
"5831","PYCR1","pyrroline-5-carboxylate reductase 1",0.0050618604960242
"11343","MGLL","monoglyceride lipase",0.0050635431654209
"26151","NAT9","N-acetyltransferase 9 (putative)",0.00507824381204824
"642475","MROH6","maestro heat like repeat family member 6",0.00507888110669374
"60674","GAS5","growth arrest specific 5 (non-protein coding)",0.00508289972887144
"54505","DHX29","DExH-box helicase 29",0.00508380967662236
"257106","ARHGAP30","Rho GTPase activating protein 30",0.00508405703968151
"79745","CLIP4","CAP-Gly domain containing linker protein family member 4",0.00508527759941368
"84171","LOXL4","lysyl oxidase like 4",0.00508711280767393
"23589","CARHSP1","calcium regulated heat stable protein 1",0.00508993118310697
"3419","IDH3A","isocitrate dehydrogenase 3 (NAD(+)) alpha",0.00509092472737649
"5917","RARS","arginyl-tRNA synthetase",0.00510023539224114
"6948","TCN2","transcobalamin 2",0.00510169755625722
"10994","ILVBL","ilvB acetolactate synthase like",0.00510819931336304
"23658","LSM5","LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated",0.00512440869635866
"202","CRYBG1","crystallin beta-gamma domain containing 1",0.00513406478810319
"10147","SUGP2","SURP and G-patch domain containing 2",0.00513487498908149
"705","BYSL","bystin like",0.00514339451216139
"5738","PTGFRN","prostaglandin F2 receptor inhibitor",0.00515491585570338
"2235","FECH","ferrochelatase",0.00516023098298213
"11119","BTN3A1","butyrophilin subfamily 3 member A1",0.00516184673070019
"92714","ARRDC1","arrestin domain containing 1",0.00517051351476838
"4281","MID1","midline 1",0.00517068484043814
"90379","DCAF15","DDB1 and CUL4 associated factor 15",0.00517161779702313
"4542","MYO1F","myosin IF",0.00517298466354421
"79887","PLBD1","phospholipase B domain containing 1",0.00517727635396947
"3705","ITPK1","inositol-tetrakisphosphate 1-kinase",0.00517916844185118
"84811","BUD13","BUD13 homolog",0.00518581792893213
"7805","LAPTM5","lysosomal protein transmembrane 5",0.00519364956439716
"10818","FRS2","fibroblast growth factor receptor substrate 2",0.00519775558753888
"6301","SARS","seryl-tRNA synthetase",0.0052059391675352
"84734","FAM167B","family with sequence similarity 167 member B",0.00520631083393908
"4084","MXD1","MAX dimerization protein 1",0.00520745905307274
"55917","CTTNBP2NL","CTTNBP2 N-terminal like",0.00521741418565991
"100131096","TNRC6C-AS1","TNRC6C antisense RNA 1",0.00521758126336924
"6171","RPL41","ribosomal protein L41",0.00522144389161583
"55971","BAIAP2L1","BAI1 associated protein 2 like 1",0.00522465376240988
"3707","ITPKB","inositol-trisphosphate 3-kinase B",0.00523088494917845
"1432","MAPK14","mitogen-activated protein kinase 14",0.00523415727835741
"6837","MED22","mediator complex subunit 22",0.00523717568522097
"9019","MPZL1","myelin protein zero like 1",0.00524820903952938
"2617","GARS","glycyl-tRNA synthetase",0.00525751727781865
"56180","MOSPD1","motile sperm domain containing 1",0.00526746682339285
"8665","EIF3F","eukaryotic translation initiation factor 3 subunit F",0.00526856866953107
"115677","NOSTRIN","nitric oxide synthase trafficking",0.00527164299372895
"3178","HNRNPA1","heterogeneous nuclear ribonucleoprotein A1",0.00528280317658436
"27346","TMEM97","transmembrane protein 97",0.00528420050800116
"150356","CHADL","chondroadherin like",0.00528661776031591
"5295","PIK3R1","phosphoinositide-3-kinase regulatory subunit 1",0.00528752794423559
"24145","PANX1","pannexin 1",0.00529578747843118
"6125","RPL5","ribosomal protein L5",0.00530019873605481
"2081","ERN1","endoplasmic reticulum to nucleus signaling 1",0.00530827494712127
"146547","PRSS36","protease, serine 36",0.00530932083109004
"2528","FUT6","fucosyltransferase 6",0.00531390173479107
"3685","ITGAV","integrin subunit alpha V",0.00532418422279302
"22936","ELL2","elongation factor for RNA polymerase II 2",0.00532750725516551
"79002","TRIR","telomerase RNA component interacting RNase",0.00534507329056289
"10114","HIPK3","homeodomain interacting protein kinase 3",0.00535505748473541
"3672","ITGA1","integrin subunit alpha 1",0.00536852853076186
"1366","CLDN7","claudin 7",0.00537112018940589
"219927","MRPL21","mitochondrial ribosomal protein L21",0.00537723054449368
"5981","RFC1","replication factor C subunit 1",0.00538003527549702
"9788","MTSS1","MTSS1, I-BAR domain containing",0.00540141153059703
"81570","CLPB","ClpB homolog, mitochondrial AAA ATPase chaperonin",0.00541649726683102
"3563","IL3RA","interleukin 3 receptor subunit alpha",0.00543015256820256
"8798","DYRK4","dual specificity tyrosine phosphorylation regulated kinase 4",0.00543544609259383
"10423","CDIPT","CDP-diacylglycerol--inositol 3-phosphatidyltransferase",0.00544572636810914
"57419","SLC24A3","solute carrier family 24 member 3",0.00545149587136884
"8242","KDM5C","lysine demethylase 5C",0.00545722444841812
"64065","PERP","PERP, TP53 apoptosis effector",0.00545725785174889
"258010","SVIP","small VCP interacting protein",0.00547220941364945
"8801","SUCLG2","succinate-CoA ligase GDP-forming beta subunit",0.00547451143479616
"9563","H6PD","hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase",0.00549346388898153
"126075","CCDC159","coiled-coil domain containing 159",0.00552231560920657
"537","ATP6AP1","ATPase H+ transporting accessory protein 1",0.00553760135069459
"728658","RPL13AP5","ribosomal protein L13a pseudogene 5",0.00554348600963261
"79966","SCD5","stearoyl-CoA desaturase 5",0.00556047006811555
"283987","HID1","HID1 domain containing",0.00556281247185975
"22872","SEC31A","SEC31 homolog A, COPII coat complex component",0.00556729463545802
"404636","FAM45A","family with sequence similarity 45 member A",0.00557552769371239
"153830","RNF145","ring finger protein 145",0.00557747201492798
"2517","FUCA1","fucosidase, alpha-L- 1, tissue",0.00558945200102645
"64849","SLC13A3","solute carrier family 13 member 3",0.00559261426417179
"22820","COPG1","coatomer protein complex subunit gamma 1",0.00559761399954595
"5546","PRCC","papillary renal cell carcinoma (translocation-associated)",0.00559844141976851
"57409","MIF4GD","MIF4G domain containing",0.00559885708336594
"80895","ILKAP","ILK associated serine/threonine phosphatase",0.00560679584894186
"157567","ANKRD46","ankyrin repeat domain 46",0.00564459114428828
"9881","TRANK1","tetratricopeptide repeat and ankyrin repeat containing 1",0.00566408386417194
"286676","ILDR1","immunoglobulin like domain containing receptor 1",0.00566547073478896
"122830","NAA30","N(alpha)-acetyltransferase 30, NatC catalytic subunit",0.00567002543100159
"100820829","MYZAP","myocardial zonula adherens protein",0.00567207306928885
"80745","THUMPD2","THUMP domain containing 2",0.00567842907235516
"56954","NIT2","nitrilase family member 2",0.00568082412986404
"51703","ACSL5","acyl-CoA synthetase long chain family member 5",0.00568172992272664
"5480","PPIC","peptidylprolyl isomerase C",0.00568741859341149
"9122","SLC16A4","solute carrier family 16 member 4",0.0056891926982775
"4650","MYO9B","myosin IXB",0.00569365825921886
"100507290","ZNF865","zinc finger protein 865",0.00570318367697342
"10081","PDCD7","programmed cell death 7",0.00570783583620393
"79892","MCMBP","minichromosome maintenance complex binding protein",0.0057123520565574
"10079","ATP9A","ATPase phospholipid transporting 9A (putative)",0.0057228510938494
"83987","CCDC8","coiled-coil domain containing 8",0.00572326165319981
"283933","ZNF843","zinc finger protein 843",0.00572393293940943
"22928","SEPHS2","selenophosphate synthetase 2",0.00572612246347837
"3431","SP110","SP110 nuclear body protein",0.00572823773837128
"9710","KIAA0355","KIAA0355",0.00574123030389695
"84265","POLR3GL","RNA polymerase III subunit G like",0.00574441548738625
"25972","UNC50","unc-50 inner nuclear membrane RNA binding protein",0.00575726568117751
"79137","RETREG2","reticulophagy regulator family member 2",0.00576122296269954
"3992","FADS1","fatty acid desaturase 1",0.00576136011954353
"79441","HAUS3","HAUS augmin like complex subunit 3",0.00576805794761581
"178","AGL","amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase",0.00577231546592705
"8416","ANXA9","annexin A9",0.00578046664856702
"26258","BLOC1S6","biogenesis of lysosomal organelles complex 1 subunit 6",0.00579147942448499
"5879","RAC1","ras-related C3 botulinum toxin substrate 1 (rho family, small GTP binding protein Rac1)",0.00579218336023279
"5238","PGM3","phosphoglucomutase 3",0.00580556584932224
"10611","PDLIM5","PDZ and LIM domain 5",0.00580831270745175
"6647","SOD1","superoxide dismutase 1",0.00581293071870237
"5792","PTPRF","protein tyrosine phosphatase, receptor type F",0.00581338066284287
"10184","LHFPL2","LHFPL tetraspan subfamily member 2",0.00582383066157388
"8291","DYSF","dysferlin",0.00583946925622125
"145483","FAM161B","family with sequence similarity 161 member B",0.00584040967211807
"64132","XYLT2","xylosyltransferase 2",0.00584812670140022
"5744","PTHLH","parathyroid hormone like hormone",0.00585429754565381
"123606","NIPA1","non imprinted in Prader-Willi/Angelman syndrome 1",0.00585696645188916
"84952","CGNL1","cingulin like 1",0.00586276730919333
"23244","PDS5A","PDS5 cohesin associated factor A",0.00586433163351763
"6152","RPL24","ribosomal protein L24",0.00586529867601526
"92579","G6PC3","glucose-6-phosphatase catalytic subunit 3",0.00587085915962082
"55012","PPP2R3C","protein phosphatase 2 regulatory subunit B''gamma",0.00588841021338937
"563","AZGP1","alpha-2-glycoprotein 1, zinc-binding",0.00589574692774342
"23643","LY96","lymphocyte antigen 96",0.00593157305632797
"5903","RANBP2","RAN binding protein 2",0.00593460486277841
"5002","SLC22A18","solute carrier family 22 member 18",0.00595451261115854
"5965","RECQL","RecQ like helicase",0.00597306010315968
"23258","DENND5A","DENN domain containing 5A",0.00597637242375904
"7494","XBP1","X-box binding protein 1",0.00598013434469502
"55831","EMC3","ER membrane protein complex subunit 3",0.00600303795076784
"54901","CDKAL1","CDK5 regulatory subunit associated protein 1 like 1",0.00602098276799434
"1056","CEL","carboxyl ester lipase",0.00604564436480715
"4199","ME1","malic enzyme 1",0.00605149062831511
"83541","FAM110A","family with sequence similarity 110 member A",0.00606131019352851
"57509","MTUS1","microtubule associated scaffold protein 1",0.00606411729792411
"653464","SRGAP2C","SLIT-ROBO Rho GTPase activating protein 2C",0.00607043591634659
"254102","EHBP1L1","EH domain binding protein 1 like 1",0.00607230797145897
"5662","PSD","pleckstrin and Sec7 domain containing",0.00608195854270499
"10320","IKZF1","IKAROS family zinc finger 1",0.00608536823180306
"10385","BTN2A2","butyrophilin subfamily 2 member A2",0.00609017243919396
"166336","PRICKLE2","prickle planar cell polarity protein 2",0.00609045041733358
"374395","TMEM179B","transmembrane protein 179B",0.00609171277212894
"10935","PRDX3","peroxiredoxin 3",0.00610114704650189
"25923","ATL3","atlastin GTPase 3",0.00610147827643037
"5051","PAFAH2","platelet activating factor acetylhydrolase 2",0.00610576570358079
"2185","PTK2B","protein tyrosine kinase 2 beta",0.00611171594751903
"256302","NATD1","N-acetyltransferase domain containing 1",0.00611734985502677
"10749","KIF1C","kinesin family member 1C",0.0061243314877879
"497258","BDNF-AS","BDNF antisense RNA",0.00612612522285993
"79101","TAF1D","TATA-box binding protein associated factor, RNA polymerase I subunit D",0.0061382339893099
"158293","FAM120AOS","family with sequence similarity 120A opposite strand",0.0061476147438122
"6583","SLC22A4","solute carrier family 22 member 4",0.00616573623150174
"84874","ZNF514","zinc finger protein 514",0.0061663329192605
"58525","WIZ","widely interspaced zinc finger motifs",0.00617340677676825
"51379","CRLF3","cytokine receptor like factor 3",0.00617923994501957
"4010","LMX1B","LIM homeobox transcription factor 1 beta",0.0062512213256235
"2591","GALNT3","polypeptide N-acetylgalactosaminyltransferase 3",0.0062550518258383
"57190","SELENON","selenoprotein N",0.00625949094372413
"162461","TMEM92","transmembrane protein 92",0.00629478745245859
"1789","DNMT3B","DNA methyltransferase 3 beta",0.00630782685487929
"374383","NCR3LG1","natural killer cell cytotoxicity receptor 3 ligand 1",0.00630789351849592
"6890","TAP1","transporter 1, ATP binding cassette subfamily B member",0.0063090021095773
"131601","TPRA1","transmembrane protein adipocyte associated 1",0.00635430077916621
"125061","AFMID","arylformamidase",0.00635969939268077
"10413","YAP1","Yes associated protein 1",0.00636554209669959
"3423","IDS","iduronate 2-sulfatase",0.0063719749786264
"9643","MORF4L2","mortality factor 4 like 2",0.00637770180800223
"1740","DLG2","discs large MAGUK scaffold protein 2",0.00638879647788504
"4147","MATN2","matrilin 2",0.00641731362961484
"7079","TIMP4","TIMP metallopeptidase inhibitor 4",0.00642180266410164
"10263","CDK2AP2","cyclin dependent kinase 2 associated protein 2",0.0064264007663184
"6873","TAF2","TATA-box binding protein associated factor 2",0.00643717080882655
"8412","BCAR3","breast cancer anti-estrogen resistance 3",0.00643954126258028
"3689","ITGB2","integrin subunit beta 2",0.00645036189464765
"84162","KIAA1109","KIAA1109",0.00645161476799472
"199746","U2AF1L4","U2 small nuclear RNA auxiliary factor 1 like 4",0.00646052384758178
"414149","ACBD7","acyl-CoA binding domain containing 7",0.00647208564836066
"85464","SSH2","slingshot protein phosphatase 2",0.00648343082761005
"23306","NEMP1","nuclear envelope integral membrane protein 1",0.00650394700856571
"84134","TOMM40L","translocase of outer mitochondrial membrane 40 like",0.00652035395620842
"10972","TMED10","transmembrane p24 trafficking protein 10",0.00652753781724957
"146433","IL34","interleukin 34",0.00653581738721976
"1193","CLIC2","chloride intracellular channel 2",0.00654070704276144
"8553","BHLHE40","basic helix-loop-helix family member e40",0.00654238626292025
"57610","RANBP10","RAN binding protein 10",0.00654390670502891
"2868","GRK4","G protein-coupled receptor kinase 4",0.00655725929863882
"285613","RELL2","RELT like 2",0.00656218270620212
"55974","SLC50A1","solute carrier family 50 member 1",0.00656619595560348
"22800","RRAS2","related RAS viral (r-ras) oncogene homolog 2",0.00657552273060791
"5621","PRNP","prion protein",0.00657871345855765
"246330","PELI3","pellino E3 ubiquitin protein ligase family member 3",0.00658127614110093
"100289274","DNAJC3-AS1","DNAJC3 antisense RNA 1 (head to head)",0.00658900772650162
"8658","TNKS","tankyrase",0.00659964093059973
"7096","TLR1","toll like receptor 1",0.00660750286348177
"2000","ELF4","E74 like ETS transcription factor 4",0.00661505543598895
"2644","GCHFR","GTP cyclohydrolase I feedback regulator",0.00663075259826984
"6468","FBXW4","F-box and WD repeat domain containing 4",0.00663355005427946
"7566","ZNF18","zinc finger protein 18",0.00663752707844556
"79089","TMUB2","transmembrane and ubiquitin like domain containing 2",0.00664083387886838
"26523","AGO1","argonaute 1, RISC catalytic component",0.00664312990461835
"6609","SMPD1","sphingomyelin phosphodiesterase 1",0.0066613055131427
"55683","KANSL3","KAT8 regulatory NSL complex subunit 3",0.00666669156387378
"101928969","RHOXF1-AS1","RHOXF1 antisense RNA 1",0.00668111889153977
"388","RHOB","ras homolog family member B",0.00670216767084408
"10947","AP3M2","adaptor related protein complex 3 mu 2 subunit",0.00670868756630516
"220323","OAF","out at first homolog",0.00670939740064602
"84255","SLC37A3","solute carrier family 37 member 3",0.00672498415846534
"26999","CYFIP2","cytoplasmic FMR1 interacting protein 2",0.00674121150102125
"3274","HRH2","histamine receptor H2",0.00677809850624933
"8869","ST3GAL5","ST3 beta-galactoside alpha-2,3-sialyltransferase 5",0.00678076391461302
"57689","LRRC4C","leucine rich repeat containing 4C",0.00678275735414546
"79411","GLB1L","galactosidase beta 1 like",0.00679650513350283
"8575","PRKRA","protein activator of interferon induced protein kinase EIF2AK2",0.00680261504612212
"254827","NAALADL2","N-acetylated alpha-linked acidic dipeptidase like 2",0.00682714180202393
"5558","PRIM2","primase (DNA) subunit 2",0.00682737448906257
"221061","FAM171A1","family with sequence similarity 171 member A1",0.00686497530737795
"286828","CSN1S2AP","casein alpha s2-like A, pseudogene",0.00687731700351457
"444","ASPH","aspartate beta-hydroxylase",0.00687960996239056
"11146","GLMN","glomulin, FKBP associated protein",0.00688098860551634
"4669","NAGLU","N-acetyl-alpha-glucosaminidase",0.00691112974703623
"55837","EAPP","E2F associated phosphoprotein",0.00691659414338464
"11267","SNF8","SNF8, ESCRT-II complex subunit",0.00693119937754738
"10867","TSPAN9","tetraspanin 9",0.00693185378828498
"56851","EMC7","ER membrane protein complex subunit 7",0.00693587007473595
"7227","TRPS1","transcriptional repressor GATA binding 1",0.00693809196686546
"128153","SPATA17","spermatogenesis associated 17",0.0069381610730388
"5987","TRIM27","tripartite motif containing 27",0.00696370083757247
"5770","PTPN1","protein tyrosine phosphatase, non-receptor type 1",0.00696862656161867
"5595","MAPK3","mitogen-activated protein kinase 3",0.00699024586956098
"4122","MAN2A2","mannosidase alpha class 2A member 2",0.00700750707020426
"59349","KLHL12","kelch like family member 12",0.00704762131509207
"6867","TACC1","transforming acidic coiled-coil containing protein 1",0.00705052647926596
"3646","EIF3E","eukaryotic translation initiation factor 3 subunit E",0.00706923095597889
"124995","MRPL10","mitochondrial ribosomal protein L10",0.00709392372083062
"1719","DHFR","dihydrofolate reductase",0.00710388477934432
"441212","RP9P","retinitis pigmentosa 9 pseudogene",0.00710671797313744
"9044","BTAF1","B-TFIID TATA-box binding protein associated factor 1",0.00710879306212386
"7264","TSTA3","tissue specific transplantation antigen P35B",0.00711831255518158
"8347","HIST1H2BC","histone cluster 1 H2B family member c",0.00711859213290311
"25851","TECPR1","tectonin beta-propeller repeat containing 1",0.00713243081554293
"79786","KLHL36","kelch like family member 36",0.00713872456573483
"55669","MFN1","mitofusin 1",0.00715901389508633
"2316","FLNA","filamin A",0.00720849824159542
"79155","TNIP2","TNFAIP3 interacting protein 2",0.00721561750942468
"6575","SLC20A2","solute carrier family 20 member 2",0.00723277526853816
"26003","GORASP2","golgi reassembly stacking protein 2",0.00725745634551156
"100506810","LINC01132","long intergenic non-protein coding RNA 1132",0.00726482731492262
"100049716","AC021054.1","NULL",0.00728930985833098
"6814","STXBP3","syntaxin binding protein 3",0.00728956168659123
"23456","ABCB10","ATP binding cassette subfamily B member 10",0.00730627722322263
"256471","MFSD8","major facilitator superfamily domain containing 8",0.0073186710267974
"83752","LONP2","lon peptidase 2, peroxisomal",0.00733715450122496
"29089","UBE2T","ubiquitin conjugating enzyme E2 T",0.00734620601688452
"1824","DSC2","desmocollin 2",0.00736221042834662
"9570","GOSR2","golgi SNAP receptor complex member 2",0.00736927247107444
"140735","DYNLL2","dynein light chain LC8-type 2",0.00737328369609358
"55030","FBXO34","F-box protein 34",0.00737343119728373
"113402","SFT2D1","SFT2 domain containing 1",0.00737586222385334
"100885776","UGDH-AS1","UGDH antisense RNA 1",0.00737599106782194
"90809","TMEM55B","transmembrane protein 55B",0.00737693686938101
"389337","ARHGEF37","Rho guanine nucleotide exchange factor 37",0.00738766919069334
"3658","IREB2","iron responsive element binding protein 2",0.00739022924761179
"155382","VPS37D","VPS37D, ESCRT-I subunit",0.00739806151266009
"5980","REV3L","REV3 like, DNA directed polymerase zeta catalytic subunit",0.00741906571884021
"64750","SMURF2","SMAD specific E3 ubiquitin protein ligase 2",0.00742331975562727
"6566","SLC16A1","solute carrier family 16 member 1",0.00744672162809179
"23530","NNT","nicotinamide nucleotide transhydrogenase",0.00745299446630387
"57621","ZBTB2","zinc finger and BTB domain containing 2",0.00745705987370604
"6548","SLC9A1","solute carrier family 9 member A1",0.00745918226666997
"4598","MVK","mevalonate kinase",0.00748990482843626
"51659","GINS2","GINS complex subunit 2",0.00750752609046801
"8742","TNFSF12","TNF superfamily member 12",0.00750975953498823
"9361","LONP1","lon peptidase 1, mitochondrial",0.00751453730973173
"6154","RPL26","ribosomal protein L26",0.0075586054189466
"51088","KLHL5","kelch like family member 5",0.00756932281187117
"3675","ITGA3","integrin subunit alpha 3",0.00757071994008673
"833","CARS","cysteinyl-tRNA synthetase",0.00757221663902552
"26157","GIMAP2","GTPase, IMAP family member 2",0.00759550505781581
"11342","RNF13","ring finger protein 13",0.00763215336906264
"4057","LTF","lactotransferrin",0.00764789169148739
"151194","METTL21A","methyltransferase like 21A",0.00765192361057976
"25825","BACE2","beta-site APP-cleaving enzyme 2",0.00766279612405996
"10653","SPINT2","serine peptidase inhibitor, Kunitz type 2",0.00768235481596358
"55975","KLHL7","kelch like family member 7",0.00768774306598896
"121260","SLC15A4","solute carrier family 15 member 4",0.00768779452980195
"130612","TMEM198","transmembrane protein 198",0.00771034534012238
"84961","FBXL20","F-box and leucine rich repeat protein 20",0.00772684255221168
"1889","ECE1","endothelin converting enzyme 1",0.00772702563468797
"54964","C1orf56","chromosome 1 open reading frame 56",0.00774448117659798
"23012","STK38L","serine/threonine kinase 38 like",0.00775736559107987
"54566","EPB41L4B","erythrocyte membrane protein band 4.1 like 4B",0.0077625026873025
"8565","YARS","tyrosyl-tRNA synthetase",0.00776501205010538
"133619","PRRC1","proline rich coiled-coil 1",0.00778849443681873
"80071","CCDC15","coiled-coil domain containing 15",0.00779804192441069
"84418","CYSTM1","cysteine rich transmembrane module containing 1",0.00780650953523243
"123803","NTAN1","N-terminal asparagine amidase",0.007822574921726
"5154","PDGFA","platelet derived growth factor subunit A",0.00782962523130093
"9682","KDM4A","lysine demethylase 4A",0.0078529918268837
"23332","CLASP1","cytoplasmic linker associated protein 1",0.00785996961085855
"3012","HIST1H2AE","histone cluster 1 H2A family member e",0.00789646352613349
"79648","MCPH1","microcephalin 1",0.0079011417326964
"928","CD9","CD9 molecule",0.00790870938401522
"2109","ETFB","electron transfer flavoprotein beta subunit",0.00790911515210491
"100093630","SNHG8","small nucleolar RNA host gene 8",0.00792666612108606
