"EntrezID","Symbol","Description","P value"
"27315","PGAP2","post-GPI attachment to proteins 2",5.1238752267424e-05
"64170","CARD9","caspase recruitment domain family member 9",5.14284914947538e-05
"84957","RELT","RELT, TNF receptor",5.14689049048167e-05
"26973","CHORDC1","cysteine and histidine rich domain containing 1",5.15303237993425e-05
"55168","MRPS18A","mitochondrial ribosomal protein S18A",5.17198345592051e-05
"728276","CLEC19A","C-type lectin domain containing 19A",5.17219824365256e-05
"23541","SEC14L2","SEC14 like lipid binding 2",5.17676422788771e-05
"6252","RTN1","reticulon 1",5.19040628061962e-05
"7741","ZSCAN26","zinc finger and SCAN domain containing 26",5.19068434645664e-05
"3081","HGD","homogentisate 1,2-dioxygenase",5.19511313699095e-05
"102724571","LINC01759","long intergenic non-protein coding RNA 1759",5.19825931393214e-05
"100130480","LINC01387","long intergenic non-protein coding RNA 1387",5.2035458524391e-05
"344787","ZNF860","zinc finger protein 860",5.21163369668898e-05
"5993","RFX5","regulatory factor X5",5.21555276438157e-05
"94059","LENG9","leukocyte receptor cluster member 9",5.21858625324167e-05
"54822","TRPM7","transient receptor potential cation channel subfamily M member 7",5.22010152517183e-05
"139886","SPIN4","spindlin family member 4",5.23808508998691e-05
"54509","RHOF","ras homolog family member F, filopodia associated",5.24445240390747e-05
"9230","RAB11B","RAB11B, member RAS oncogene family",5.2460167774937e-05
"8581","LY6D","lymphocyte antigen 6 family member D",5.24987004212329e-05
"348938","NIPAL4","NIPA like domain containing 4",5.2521521294091e-05
"9804","TOMM20","translocase of outer mitochondrial membrane 20",5.26272956042906e-05
"79098","C1orf116","chromosome 1 open reading frame 116",5.26322341038998e-05
"2519","FUCA2","fucosidase, alpha-L- 2, plasma",5.26807797404105e-05
"9452","ITM2A","integral membrane protein 2A",5.27202618909595e-05
"400619","LINC00511","long intergenic non-protein coding RNA 511",5.27442585129823e-05
"8731","RNMT","RNA guanine-7 methyltransferase",5.275428395346e-05
"51351","ZNF117","zinc finger protein 117",5.28203217819989e-05
"90576","ZNF799","zinc finger protein 799",5.28772580834502e-05
"54930","HAUS4","HAUS augmin like complex subunit 4",5.29877259173306e-05
"25825","BACE2","beta-site APP-cleaving enzyme 2",5.30504611531146e-05
"100127888","SLCO4A1-AS1","SLCO4A1 antisense RNA 1",5.31645703527595e-05
"9509","ADAMTS2","ADAM metallopeptidase with thrombospondin type 1 motif 2",5.31649758005459e-05
"6730","SRP68","signal recognition particle 68",5.31724997625549e-05
"57053","CHRNA10","cholinergic receptor nicotinic alpha 10 subunit",5.31732995141532e-05
"26115","TANC2","tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2",5.32339966565765e-05
"129787","TMEM18","transmembrane protein 18",5.34575099400136e-05
"6367","CCL22","C-C motif chemokine ligand 22",5.3561864151952e-05
"116236","ABHD15","abhydrolase domain containing 15",5.35884272151455e-05
"5376","PMP22","peripheral myelin protein 22",5.35944438011526e-05
"9819","TSC22D2","TSC22 domain family member 2",5.36040296867935e-05
"4792","NFKBIA","NFKB inhibitor alpha",5.36898007491571e-05
"2529","FUT7","fucosyltransferase 7",5.38068967743666e-05
"51162","EGFL7","EGF like domain multiple 7",5.38371155396344e-05
"79637","ARMC7","armadillo repeat containing 7",5.38614310454655e-05
"2934","GSN","gelsolin",5.3951183654366e-05
"51024","FIS1","fission, mitochondrial 1",5.39518517567172e-05
"2995","GYPC","glycophorin C (Gerbich blood group)",5.40382851881294e-05
"55602","CDKN2AIP","CDKN2A interacting protein",5.41912282017165e-05
"26031","OSBPL3","oxysterol binding protein like 3",5.42163253482997e-05
"9322","TRIP10","thyroid hormone receptor interactor 10",5.42354962957958e-05
"3158","HMGCS2","3-hydroxy-3-methylglutaryl-CoA synthase 2",5.44046109420826e-05
"105372751","LINC01684","long intergenic non-protein coding RNA 1684",5.46350801663431e-05
"57213","SPRYD7","SPRY domain containing 7",5.47494563113426e-05
"91646","TDRD12","tudor domain containing 12",5.47633087808475e-05
"10071","MUC12","mucin 12, cell surface associated",5.48068270325164e-05
"8668","EIF3I","eukaryotic translation initiation factor 3 subunit I",5.48998806931822e-05
"950","SCARB2","scavenger receptor class B member 2",5.49045835445128e-05
"10241","CALCOCO2","calcium binding and coiled-coil domain 2",5.49186336551433e-05
"11068","CYB561D2","cytochrome b561 family member D2",5.50201098552527e-05
"4820","NKTR","natural killer cell triggering receptor",5.50611240270893e-05
"5529","PPP2R5E","protein phosphatase 2 regulatory subunit B'epsilon",5.51164036799445e-05
"5063","PAK3","p21 (RAC1) activated kinase 3",5.52149421023662e-05
"5496","PPM1G","protein phosphatase, Mg2+/Mn2+ dependent 1G",5.52620861300479e-05
"51043","ZBTB7B","zinc finger and BTB domain containing 7B",5.53666970004585e-05
"79590","MRPL24","mitochondrial ribosomal protein L24",5.5473076579271e-05
"55346","TCP11L1","t-complex 11 like 1",5.5783844467916e-05
"92104","TTC30A","tetratricopeptide repeat domain 30A",5.58156347556515e-05
"4935","GPR143","G protein-coupled receptor 143",5.58504407512928e-05
"3421","IDH3G","isocitrate dehydrogenase 3 (NAD(+)) gamma",5.58532316561333e-05
"56904","SH3GLB2","SH3 domain containing GRB2 like, endophilin B2",5.58877112211142e-05
"6146","RPL22","ribosomal protein L22",5.59434143518889e-05
"11129","CLASRP","CLK4 associating serine/arginine rich protein",5.60896852128678e-05
"115024","NT5C3B","5'-nucleotidase, cytosolic IIIB",5.62664663472656e-05
"7283","TUBG1","tubulin gamma 1",5.62783759542329e-05
"92797","HELB","DNA helicase B",5.63019162066469e-05
"79794","C12orf49","chromosome 12 open reading frame 49",5.64108167802058e-05
"9402","GRAP2","GRB2-related adaptor protein 2",5.64253448487317e-05
"7332","UBE2L3","ubiquitin conjugating enzyme E2 L3",5.6450020281873e-05
"292","SLC25A5","solute carrier family 25 member 5",5.64766996379307e-05
"56952","PRTFDC1","phosphoribosyl transferase domain containing 1",5.65422195262233e-05
"128338","DRAM2","DNA damage regulated autophagy modulator 2",5.65569619463968e-05
"11158","RABL2B","RAB, member of RAS oncogene family like 2B",5.66147182772259e-05
"22823","MTF2","metal response element binding transcription factor 2",5.66222551096063e-05
"80008","TMEM156","transmembrane protein 156",5.67308806096456e-05
"57787","MARK4","microtubule affinity regulating kinase 4",5.67513113023388e-05
"23521","RPL13A","ribosomal protein L13a",5.70743921814998e-05
"207063","DHRSX","dehydrogenase/reductase X-linked",5.73652725632812e-05
"23135","KDM6B","lysine demethylase 6B",5.73683619176091e-05
"100132916","FAM159B","family with sequence similarity 159 member B",5.74805056265948e-05
"649","BMP1","bone morphogenetic protein 1",5.75014080675951e-05
"1729","DIAPH1","diaphanous related formin 1",5.76504722482607e-05
"9044","BTAF1","B-TFIID TATA-box binding protein associated factor 1",5.77323886286063e-05
"54959","ODAM","odontogenic, ameloblast asssociated",5.79137488201376e-05
"1306","COL15A1","collagen type XV alpha 1 chain",5.8045569182319e-05
"9858","PPP1R26","protein phosphatase 1 regulatory subunit 26",5.81015197413937e-05
"22987","SV2C","synaptic vesicle glycoprotein 2C",5.81314340311057e-05
"11201","POLI","DNA polymerase iota",5.81589050505649e-05
"254359","ZDHHC24","zinc finger DHHC-type containing 24",5.82577940495543e-05
"948","CD36","CD36 molecule",5.83172140370403e-05
"1737","DLAT","dihydrolipoamide S-acetyltransferase",5.83587989562151e-05
"26286","ARFGAP3","ADP ribosylation factor GTPase activating protein 3",5.83829294947824e-05
"221143","EEF1AKMT1","EEF1A lysine methyltransferase 1",5.85582260566042e-05
"10924","SMPDL3A","sphingomyelin phosphodiesterase acid like 3A",5.86125881179012e-05
"55081","IFT57","intraflagellar transport 57",5.86551330475915e-05
"9196","KCNAB3","potassium voltage-gated channel subfamily A regulatory beta subunit 3",5.8703063333887e-05
"10330","CNPY2","canopy FGF signaling regulator 2",5.87098570801192e-05
"8824","CES2","carboxylesterase 2",5.87148405515325e-05
"6742","SSBP1","single stranded DNA binding protein 1",5.88830116625694e-05
"6725","SRMS","src-related kinase lacking C-terminal regulatory tyrosine and N-terminal myristylation sites",5.88946275204005e-05
"122616","C14orf79","chromosome 14 open reading frame 79",5.89088871195687e-05
"259232","NALCN","sodium leak channel, non-selective",5.90045215576041e-05
"64344","HIF3A","hypoxia inducible factor 3 alpha subunit",5.90783209126755e-05
"142678","MIB2","mindbomb E3 ubiquitin protein ligase 2",5.91363311828186e-05
"25911","DPCD","deleted in primary ciliary dyskinesia homolog (mouse)",5.91691540201555e-05
"130951","M1AP","meiosis 1 associated protein",5.91716386657559e-05
"23303","KIF13B","kinesin family member 13B",5.91865544936621e-05
"5613","PRKX","protein kinase, X-linked",5.93189197228838e-05
"387590","TPTEP1","transmembrane phosphatase with tensin homology pseudogene 1",5.95004790169273e-05
"5316","PKNOX1","PBX/knotted 1 homeobox 1",5.95039989041979e-05
"7016","TESK1","testis-specific kinase 1",5.95810114008e-05
"7903","ST8SIA4","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4",5.96211895993459e-05
"253959","RALGAPA1","Ral GTPase activating protein catalytic alpha subunit 1",5.97087769945714e-05
"4036","LRP2","LDL receptor related protein 2",5.97573206726487e-05
"1054","CEBPG","CCAAT/enhancer binding protein gamma",5.97913956110752e-05
"5990","RFX2","regulatory factor X2",5.98702602105927e-05
"57210","SLC45A4","solute carrier family 45 member 4",6.01038562115797e-05
"8382","NME5","NME/NM23 family member 5",6.01371192872069e-05
"1201","CLN3","CLN3, battenin",6.0266903962547e-05
"4150","MAZ","MYC associated zinc finger protein",6.02837082952501e-05
"154796","AMOT","angiomotin",6.03707161909162e-05
"439931","THAP7-AS1","THAP7 antisense RNA 1",6.037720359231e-05
"7473","WNT3","Wnt family member 3",6.04470143370506e-05
"79155","TNIP2","TNFAIP3 interacting protein 2",6.05522915438916e-05
"10475","TRIM38","tripartite motif containing 38",6.05940047274656e-05
"144402","CPNE8","copine 8",6.06465782485577e-05
"8636","SSNA1","SS nuclear autoantigen 1",6.07086941502022e-05
"129880","BBS5","Bardet-Biedl syndrome 5",6.08589087289779e-05
"100526771","TMPRSS4-AS1","TMPRSS4 antisense RNA 1",6.08609683931949e-05
"4086","SMAD1","SMAD family member 1",6.09420346975309e-05
"221442","ADCY10P1","adenylate cyclase 10, soluble pseudogene 1",6.09453237891966e-05
"9776","ATG13","autophagy related 13",6.09464543299687e-05
"57223","PPP4R3B","protein phosphatase 4 regulatory subunit 3B",6.100239763418e-05
"100506215","PAXBP1-AS1","PAXBP1 antisense RNA 1",6.10408960353137e-05
"6156","RPL30","ribosomal protein L30",6.10833024763391e-05
"104798195","GS1-594A7.3","uncharacterized LOC104798195",6.11013802758187e-05
"388662","SLC6A17","solute carrier family 6 member 17",6.12308792702354e-05
"27245","AHDC1","AT-hook DNA binding motif containing 1",6.12946773026479e-05
"57711","ZNF529","zinc finger protein 529",6.13450389901349e-05
"643904","RNF222","ring finger protein 222",6.13787174709168e-05
"84817","TXNDC17","thioredoxin domain containing 17",6.13966612129646e-05
"25847","ANAPC13","anaphase promoting complex subunit 13",6.1508092952467e-05
"10969","EBNA1BP2","EBNA1 binding protein 2",6.16002601140364e-05
"823","CAPN1","calpain 1",6.1635585309916e-05
"6103","RPGR","retinitis pigmentosa GTPase regulator",6.16428522848267e-05
"80321","CEP70","centrosomal protein 70",6.16786098716071e-05
"54508","EPB41L4A-AS2","EPB41L4A antisense RNA 2 (head to head)",6.18009381658791e-05
"4694","NDUFA1","NADH:ubiquinone oxidoreductase subunit A1",6.18190201269186e-05
"8727","CTNNAL1","catenin alpha like 1",6.19298029298498e-05
"105373958","AC104667.2","NULL",6.19442521314628e-05
"10783","NEK6","NIMA related kinase 6",6.21110551610737e-05
"130617","ZFAND2B","zinc finger AN1-type containing 2B",6.2128139279416e-05
"84858","ZNF503","zinc finger protein 503",6.22162143951721e-05
"85369","STRIP1","striatin interacting protein 1",6.22789126668577e-05
"8970","HIST1H2BJ","histone cluster 1 H2B family member j",6.24628804271055e-05
"816","CAMK2B","calcium/calmodulin dependent protein kinase II beta",6.26857376659906e-05
"6767","ST13","ST13, Hsp70 interacting protein",6.29723038665375e-05
"5702","PSMC3","proteasome 26S subunit, ATPase 3",6.31248581333121e-05
"4698","NDUFA5","NADH:ubiquinone oxidoreductase subunit A5",6.32861859954925e-05
"26520","TIMM9","translocase of inner mitochondrial membrane 9",6.32908614635053e-05
"109","ADCY3","adenylate cyclase 3",6.32934202806634e-05
"8417","STX7","syntaxin 7",6.33816471752313e-05
"4144","MAT2A","methionine adenosyltransferase 2A",6.33954219027011e-05
"23023","TMCC1","transmembrane and coiled-coil domain family 1",6.33963238023671e-05
"5743","PTGS2","prostaglandin-endoperoxide synthase 2",6.34313202314551e-05
"91523","PCED1B","PC-esterase domain containing 1B",6.34664571778076e-05
"79892","MCMBP","minichromosome maintenance complex binding protein",6.3493521925917e-05
"134637","ADAT2","adenosine deaminase, tRNA specific 2",6.35584563759561e-05
"1072","CFL1","cofilin 1",6.37188200638406e-05
"101929099","AL445231.1","NULL",6.37866500756701e-05
"9733","SART3","squamous cell carcinoma antigen recognized by T-cells 3",6.40159757226977e-05
"167227","DCP2","decapping mRNA 2",6.40525128399183e-05
"55536","CDCA7L","cell division cycle associated 7 like",6.41958111923246e-05
"100134259","LINC01119","long intergenic non-protein coding RNA 1119",6.45318275700468e-05
"401409","RAB19","RAB19, member RAS oncogene family",6.46067805535333e-05
"51427","ZNF107","zinc finger protein 107",6.47071000234867e-05
"57551","TAOK1","TAO kinase 1",6.47144013683487e-05
"100289678","ZNF783","zinc finger family member 783",6.47568877130134e-05
"28511","NKIRAS2","NFKB inhibitor interacting Ras like 2",6.48151609859982e-05
"9883","POM121","POM121 transmembrane nucleoporin",6.48503983715631e-05
"56130","PCDHB6","protocadherin beta 6",6.48809755012802e-05
"1182","CLCN3","chloride voltage-gated channel 3",6.49568373785048e-05
"283229","CRACR2B","calcium release activated channel regulator 2B",6.49929455811549e-05
"112936","VPS26B","VPS26, retromer complex component B",6.50708908963571e-05
"54910","SEMA4C","semaphorin 4C",6.51820313065654e-05
"79101","TAF1D","TATA-box binding protein associated factor, RNA polymerase I subunit D",6.51890132881139e-05
"284370","ZNF615","zinc finger protein 615",6.5271318136606e-05
"23309","SIN3B","SIN3 transcription regulator family member B",6.52774040197368e-05
"9412","MED21","mediator complex subunit 21",6.52947865276143e-05
"94015","TTYH2","tweety family member 2",6.53352540562757e-05
"79679","VTCN1","V-set domain containing T-cell activation inhibitor 1",6.53691094831821e-05
"202333","CMYA5","cardiomyopathy associated 5",6.5419767781405e-05
"60625","DHX35","DEAH-box helicase 35",6.54678414232501e-05
"50717","DCAF8","DDB1 and CUL4 associated factor 8",6.55279432235645e-05
"403","ARL3","ADP ribosylation factor like GTPase 3",6.56117132302736e-05
"100507423","MKNK1-AS1","MKNK1 antisense RNA 1",6.56450850942125e-05
"2071","ERCC3","ERCC excision repair 3, TFIIH core complex helicase subunit",6.57426002528272e-05
"101929469","AC005841.2","Uncharacterized protein ENSP00000372125 ",6.60160182297531e-05
"115416","MALSU1","mitochondrial assembly of ribosomal large subunit 1",6.61203687510881e-05
"10123","ARL4C","ADP ribosylation factor like GTPase 4C",6.61585057653014e-05
"114897","C1QTNF1","C1q and TNF related 1",6.61647948602129e-05
"79887","PLBD1","phospholipase B domain containing 1",6.61751135864197e-05
"9463","PICK1","protein interacting with PRKCA 1",6.6333161280907e-05
"84991","RBM17","RNA binding motif protein 17",6.6349772181673e-05
"84923","FAM104A","family with sequence similarity 104 member A",6.63898152275522e-05
"51386","EIF3L","eukaryotic translation initiation factor 3 subunit L",6.64285270306486e-05
"79230","ZNF557","zinc finger protein 557",6.65295443310621e-05
"79143","MBOAT7","membrane bound O-acyltransferase domain containing 7",6.65343675114727e-05
"4736","RPL10A","ribosomal protein L10a",6.66142872363107e-05
"8452","CUL3","cullin 3",6.66860689384485e-05
"60485","SAV1","salvador family WW domain containing protein 1",6.67701571452906e-05
"1345","COX6C","cytochrome c oxidase subunit 6C",6.67787191308555e-05
"3111","HLA-DOA","major histocompatibility complex, class II, DO alpha",6.69060191635928e-05
"2630","GBAP1","glucosylceramidase beta pseudogene 1",6.6969604990974e-05
"80254","CEP63","centrosomal protein 63",6.69815069195279e-05
"146439","BICDL2","BICD family like cargo adaptor 2",6.70900913923855e-05
"317662","FAM149B1","family with sequence similarity 149 member B1",6.71697811790439e-05
"360","AQP3","aquaporin 3 (Gill blood group)",6.72562046297731e-05
"5434","POLR2E","RNA polymerase II subunit E",6.73151683822093e-05
"81876","RAB1B","RAB1B, member RAS oncogene family",6.73888392352939e-05
"384","ARG2","arginase 2",6.77210588757582e-05
"284434","NWD1","NACHT and WD repeat domain containing 1",6.77870607816988e-05
"1933","EEF1B2","eukaryotic translation elongation factor 1 beta 2",6.77980497456598e-05
"645967","AL358852.1","NULL",6.78286552895369e-05
"10483","SEC23B","Sec23 homolog B, coat complex II component",6.78924611180465e-05
"79639","TMEM53","transmembrane protein 53",6.79785289665613e-05
"201725","C4orf46","chromosome 4 open reading frame 46",6.82020378035553e-05
"51268","PIPOX","pipecolic acid and sarcosine oxidase",6.82433907698288e-05
"197370","NSMCE1","NSE1 homolog, SMC5-SMC6 complex component",6.82729837144791e-05
"54455","FBXO42","F-box protein 42",6.83514453636569e-05
"26521","TIMM8B","translocase of inner mitochondrial membrane 8 homolog B",6.84058609768945e-05
"10397","NDRG1","N-myc downstream regulated 1",6.84104272352659e-05
"4604","MYBPC1","myosin binding protein C, slow type",6.84312385483832e-05
"100506696","PCAT6","prostate cancer associated transcript 6 (non-protein coding)",6.84426175246999e-05
"157769","FAM91A1","family with sequence similarity 91 member A1",6.86242751855026e-05
"2332","FMR1","fragile X mental retardation 1",6.86292623799378e-05
"284340","CXCL17","C-X-C motif chemokine ligand 17",6.8812691155995e-05
"113251","LARP4","La ribonucleoprotein domain family member 4",6.88406547922904e-05
"6165","RPL35A","ribosomal protein L35a",6.90270285605976e-05
"64854","USP46","ubiquitin specific peptidase 46",6.9234416516073e-05
"4715","NDUFB9","NADH:ubiquinone oxidoreductase subunit B9",6.92546649228021e-05
"54329","GPR85","G protein-coupled receptor 85",6.92844643948032e-05
"2139","EYA2","EYA transcriptional coactivator and phosphatase 2",6.94426023041261e-05
"51715","RAB23","RAB23, member RAS oncogene family",6.96352576564641e-05
"717","C2","complement C2",6.96672078569494e-05
"692205","SNORD89","small nucleolar RNA, C/D box 89",6.97308332930913e-05
"57175","CORO1B","coronin 1B",6.98607011914154e-05
"829","CAPZA1","capping actin protein of muscle Z-line alpha subunit 1",7.00255193284427e-05
"5806","PTX3","pentraxin 3",7.0158835936418e-05
"8493","PPM1D","protein phosphatase, Mg2+/Mn2+ dependent 1D",7.03639002939127e-05
"2677","GGCX","gamma-glutamyl carboxylase",7.05050348688285e-05
"81793","TLR10","toll like receptor 10",7.06509252165199e-05
"11164","NUDT5","nudix hydrolase 5",7.0657587581513e-05
"6902","TBCA","tubulin folding cofactor A",7.06677177849668e-05
"81542","TMX1","thioredoxin related transmembrane protein 1",7.06823450808969e-05
"11254","SLC6A14","solute carrier family 6 member 14",7.072460926838e-05
"7156","TOP3A","topoisomerase (DNA) III alpha",7.09048670954893e-05
"5414","SEPT4","septin 4",7.09820153226293e-05
"49856","WRAP73","WD repeat containing, antisense to TP73",7.11672477342606e-05
"100506413","DOCK4-AS1","DOCK4 antisense RNA 1",7.11904935497554e-05
"144983","HNRNPA1L2","heterogeneous nuclear ribonucleoprotein A1-like 2",7.13713900792889e-05
"6004","RGS16","regulator of G protein signaling 16",7.14343575227705e-05
"4361","MRE11","MRE11 homolog, double strand break repair nuclease",7.14735608641215e-05
"27030","MLH3","mutL homolog 3",7.15339160195505e-05
"401145","CCSER1","coiled-coil serine rich protein 1",7.15973376521628e-05
"23332","CLASP1","cytoplasmic linker associated protein 1",7.1671754739544e-05
"10329","TMEM5","transmembrane protein 5",7.16887894445239e-05
"399665","FAM102A","family with sequence similarity 102 member A",7.17495312410055e-05
"6671","SP4","Sp4 transcription factor",7.18395823365858e-05
"91584","PLXNA4","plexin A4",7.18480003691901e-05
"230","ALDOC","aldolase, fructose-bisphosphate C",7.20039415946783e-05
"2121","EVC","EvC ciliary complex subunit 1",7.22214674878652e-05
"64866","CDCP1","CUB domain containing protein 1",7.22429164823346e-05
"201475","RAB12","RAB12, member RAS oncogene family",7.26754851128053e-05
"10670","RRAGA","Ras related GTP binding A",7.27875147175094e-05
"90338","ZNF160","zinc finger protein 160",7.28232469744405e-05
"29901","SAC3D1","SAC3 domain containing 1",7.28695993198469e-05
"201255","LRRC45","leucine rich repeat containing 45",7.29686789210371e-05
"10730","YME1L1","YME1 like 1 ATPase",7.30144631104768e-05
"341568","OR8S1","olfactory receptor family 8 subfamily S member 1",7.34514112656903e-05
"5905","RANGAP1","Ran GTPase activating protein 1",7.34781323677991e-05
"63935","PCIF1","PDX1 C-terminal inhibiting factor 1",7.35386356582879e-05
"1824","DSC2","desmocollin 2",7.37035069660052e-05
"57664","PLEKHA4","pleckstrin homology domain containing A4",7.38378412730167e-05
"400746","NCMAP","non-compact myelin associated protein",7.39076604165945e-05
"127396","ZNF684","zinc finger protein 684",7.39844780448529e-05
"84277","DNAJC30","DnaJ heat shock protein family (Hsp40) member C30",7.43394595851266e-05
"57212","TP73-AS1","TP73 antisense RNA 1",7.43895598818156e-05
"101927272","AC007608.3","NULL",7.44018633751509e-05
"8243","SMC1A","structural maintenance of chromosomes 1A",7.46083723195401e-05
"6726","SRP9","signal recognition particle 9",7.46736865158137e-05
"3699","ITIH3","inter-alpha-trypsin inhibitor heavy chain 3",7.46816968479891e-05
"23142","DCUN1D4","defective in cullin neddylation 1 domain containing 4",7.47250363424268e-05
"144165","PRICKLE1","prickle planar cell polarity protein 1",7.4810003630188e-05
"1604","CD55","CD55 molecule (Cromer blood group)",7.49175870620178e-05
"7336","UBE2V2","ubiquitin conjugating enzyme E2 V2",7.49187111001026e-05
"7352","UCP3","uncoupling protein 3",7.52125667581316e-05
"2246","FGF1","fibroblast growth factor 1",7.54656257349051e-05
"3786","KCNQ3","potassium voltage-gated channel subfamily Q member 3",7.55568342145629e-05
"100306951","PITPNA-AS1","PITPNA antisense RNA 1",7.56094268969942e-05
"55735","DNAJC11","DnaJ heat shock protein family (Hsp40) member C11",7.5637244131288e-05
"55334","SLC39A9","solute carrier family 39 member 9",7.56853780540245e-05
"27044","SND1","staphylococcal nuclease and tudor domain containing 1",7.57348898966503e-05
"80196","RNF34","ring finger protein 34",7.59441470469246e-05
"3783","KCNN4","potassium calcium-activated channel subfamily N member 4",7.59615158434368e-05
"861","RUNX1","runt related transcription factor 1",7.60627131526359e-05
"5017","OVOL1","ovo like transcriptional repressor 1",7.6114567318486e-05
"10101","NUBP2","nucleotide binding protein 2",7.63031165877948e-05
"8065","CUL5","cullin 5",7.63183889080921e-05
"54149","C21orf91","chromosome 21 open reading frame 91",7.65582840440704e-05
"51078","THAP4","THAP domain containing 4",7.65912871563135e-05
"8520","HAT1","histone acetyltransferase 1",7.68466129634771e-05
"284611","FAM102B","family with sequence similarity 102 member B",7.68857130010181e-05
"102725126","FRG1HP","FSHD region gene 1 family member H, pseudogene",7.69085813969728e-05
"24145","PANX1","pannexin 1",7.72120803275156e-05
"6229","RPS24","ribosomal protein S24",7.73553997595045e-05
"84986","ARHGAP19","Rho GTPase activating protein 19",7.75189295867396e-05
"374354","NHLRC2","NHL repeat containing 2",7.75871392187932e-05
"57705","WDFY4","WDFY family member 4",7.7703331235135e-05
"528","ATP6V1C1","ATPase H+ transporting V1 subunit C1",7.78871037698803e-05
"51257","MARCH2","membrane associated ring-CH-type finger 2",7.79137052540069e-05
"10333","TLR6","toll like receptor 6",7.80618417992596e-05
"387751","GVINP1","GTPase, very large interferon inducible pseudogene 1",7.81087492520705e-05
"100874241","STARD13-AS","STARD13 antisense RNA",7.82097510998447e-05
"389816","LRRC26","leucine rich repeat containing 26",7.86304953130923e-05
"100131017","ZNF316","zinc finger protein 316",7.89271090403387e-05
"55275","VPS53","VPS53, GARP complex subunit",7.8951459114629e-05
"8726","EED","embryonic ectoderm development",7.89544879737925e-05
"9738","CCP110","centriolar coiled-coil protein 110",7.92895342794919e-05
"87","ACTN1","actinin alpha 1",7.93378496458663e-05
"23673","STX12","syntaxin 12",7.95226324536991e-05
"23647","ARFIP2","ADP ribosylation factor interacting protein 2",7.95760088116992e-05
"5933","RBL1","RB transcriptional corepressor like 1",7.96061280864402e-05
"432","ASGR1","asialoglycoprotein receptor 1",7.96724031121299e-05
"29070","CCDC113","coiled-coil domain containing 113",7.97068830826753e-05
"23468","CBX5","chromobox 5",7.98556104367742e-05
"5188","GATB","glutamyl-tRNA amidotransferase subunit B",7.99759902208041e-05
"54914","FOCAD","focadhesin",7.99802884041689e-05
"51099","ABHD5","abhydrolase domain containing 5",8.00004597365511e-05
"1915","EEF1A1","eukaryotic translation elongation factor 1 alpha 1",8.0056574670806e-05
"4285","MIPEP","mitochondrial intermediate peptidase",8.01405323476168e-05
"127544","RNF19B","ring finger protein 19B",8.01445902830489e-05
"64901","RANBP17","RAN binding protein 17",8.03199071821581e-05
"1183","CLCN4","chloride voltage-gated channel 4",8.05455308245939e-05
"3454","IFNAR1","interferon alpha and beta receptor subunit 1",8.08922595105788e-05
"105379391","AC016868.1","NULL",8.09435019455407e-05
"10008","KCNE3","potassium voltage-gated channel subfamily E regulatory subunit 3",8.1161586903189e-05
"79915","ATAD5","ATPase family, AAA domain containing 5",8.12913055179276e-05
"58528","RRAGD","Ras related GTP binding D",8.13277337677887e-05
"138716","RPP25L","ribonuclease P/MRP subunit p25 like",8.14229212463546e-05
"79568","MAIP1","matrix AAA peptidase interacting protein 1",8.20437427160314e-05
"92292","GLYATL1","glycine-N-acyltransferase like 1",8.21026849540107e-05
"6093","ROCK1","Rho associated coiled-coil containing protein kinase 1",8.22270598047625e-05
"84838","ZNF496","zinc finger protein 496",8.23002779049009e-05
"11148","HHLA2","HERV-H LTR-associating 2",8.23402071313817e-05
"23174","ZCCHC14","zinc finger CCHC-type containing 14",8.25269688824459e-05
"6729","SRP54","signal recognition particle 54",8.2545162756742e-05
"56648","EIF5A2","eukaryotic translation initiation factor 5A2",8.25790094227674e-05
"2875","GPT","glutamic--pyruvic transaminase",8.26406167411253e-05
"2890","GRIA1","glutamate ionotropic receptor AMPA type subunit 1",8.27220084851366e-05
"11000","SLC27A3","solute carrier family 27 member 3",8.27378616047314e-05
"150209","AIFM3","apoptosis inducing factor, mitochondria associated 3",8.28877973851894e-05
"83592","AKR1E2","aldo-keto reductase family 1 member E2",8.29025544599737e-05
"57019","CIAPIN1","cytokine induced apoptosis inhibitor 1",8.29038631373624e-05
"51226","COPZ2","coatomer protein complex subunit zeta 2",8.30276550811693e-05
"9697","TRAM2","translocation associated membrane protein 2",8.31228617304003e-05
"51479","ANKFY1","ankyrin repeat and FYVE domain containing 1",8.32850292671328e-05
"79754","ASB13","ankyrin repeat and SOCS box containing 13",8.34927747622727e-05
"10157","AASS","aminoadipate-semialdehyde synthase",8.35394219447227e-05
"5717","PSMD11","proteasome 26S subunit, non-ATPase 11",8.37338905191887e-05
"100287722","AP4B1-AS1","AP4B1 antisense RNA 1",8.37824026058698e-05
"6155","RPL27","ribosomal protein L27",8.38310118517205e-05
"29082","CHMP4A","charged multivesicular body protein 4A",8.38350616124695e-05
"23138","N4BP3","NEDD4 binding protein 3",8.38461250939337e-05
"91543","RSAD2","radical S-adenosyl methionine domain containing 2",8.40399800555724e-05
"60481","ELOVL5","ELOVL fatty acid elongase 5",8.42564195793205e-05
"51116","MRPS2","mitochondrial ribosomal protein S2",8.42870054071909e-05
"374920","C19orf68","chromosome 19 open reading frame 68",8.43131231516026e-05
